taxonID,nameType,acceptedNameUsageID,acceptedNameUsage,nomenclaturalStatus,nomIlleg,nomInval,taxonomicStatus,proParte,scientificName,scientificNameID,canonicalName,scientificNameAuthorship,parentNameUsageID,taxonRank,taxonRankSortOrder,kingdom,class,subclass,family,taxonConceptID,nameAccordingTo,nameAccordingToID,taxonRemarks,taxonDistribution,higherClassification,firstHybridParentName,firstHybridParentNameID,secondHybridParentName,secondHybridParentNameID,nomenclaturalCode,created,modified,datasetName,dataSetID,license,ccAttributionIRI
https://id.biodiversity.org.au/instance/algae/20130310,scientific,https://id.biodiversity.org.au/taxon/algae/20232664,Navicula erifuga Lange-Bert.,,f,f,taxonomic synonym,f,Navicula cincta var. leptocephala (Bréb.) Grunow,https://id.biodiversity.org.au/name/algae/20092923,Navicula cincta var. leptocephala,(Bréb.) Grunow,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20130310,"Van Heurck, H.F. (1880), Synopsis des Diatomées de Belgique: Atlas",https://id.biodiversity.org.au/reference/aani/20080130,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|erifuga,,,,,ICN,2015-03-23 11:45:30+11,2022-06-15 06:00:36.815+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20130310
https://id.biodiversity.org.au/instance/algae/20130988,scientific,https://id.biodiversity.org.au/taxon/algae/20232664,Navicula erifuga Lange-Bert.,,f,f,taxonomic synonym,f,Navicula heufleri var. leptocephala (Bréb. ex Grunow) H.Perag. & Perag.,https://id.biodiversity.org.au/name/algae/20090926,Navicula heufleri var. leptocephala,(Bréb. ex Grunow) H.Perag. & Perag.,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20130988,"Perag., H. & Perag., M. (1897), Diatomées Marines de France et des Districts Maritimes Voisins",https://id.biodiversity.org.au/reference/aani/20152355,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|erifuga,,,,,ICN,2015-03-23 11:45:30+11,2022-06-15 06:00:43.799+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20130988
https://id.biodiversity.org.au/taxon/algae/20232664,scientific,https://id.biodiversity.org.au/taxon/algae/20232664,Navicula erifuga Lange-Bert.,,f,f,accepted,f,Navicula erifuga Lange-Bert.,https://id.biodiversity.org.au/name/algae/20088764,Navicula erifuga,Lange-Bert.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20104702,"Entwisle, T.J. & Nairn, L. (2011), Census of Freshwater Algae in Australia. Edn. Version 1.0",https://id.biodiversity.org.au/reference/aani/20077215,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|erifuga,,,,,ICN,2015-03-20 16:04:22+11,2022-06-15 06:02:14.028+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232664
https://id.biodiversity.org.au/instance/algae/20180260,scientific,https://id.biodiversity.org.au/taxon/algae/20232666,Navicula gastrum (Ehrenb.) Kütz.,,f,f,nomenclatural synonym,f,Pinnularia gastrum Ehrenb.,https://id.biodiversity.org.au/name/algae/20157295,Pinnularia gastrum,Ehrenb.,,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20180260,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|gastrum,,,,,ICN,2012-06-25 11:30:00+10,2022-06-15 06:00:59.523+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20180260
https://id.biodiversity.org.au/taxon/algae/20232666,scientific,https://id.biodiversity.org.au/taxon/algae/20232666,Navicula gastrum (Ehrenb.) Kütz.,,f,f,accepted,f,Navicula gastrum (Ehrenb.) Kütz.,https://id.biodiversity.org.au/name/algae/20089955,Navicula gastrum,(Ehrenb.) Kütz.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20169336,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|gastrum,,,,,ICN,2015-03-20 16:04:22+11,2022-09-19 06:00:25.096+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232666
https://id.biodiversity.org.au/instance/algae/20233067,scientific,https://id.biodiversity.org.au/taxon/algae/20233069,Navicula germainii J.H.Wallace,,f,f,nomenclatural synonym,f,Navicula viridula var. germainii (J.H.Wallace) Lange-Bert.,https://id.biodiversity.org.au/name/algae/20156357,Navicula viridula var. germainii,(J.H.Wallace) Lange-Bert.,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20233067,"Lange-Bertalot, H. (1993), 85 Neue Taxa und über 100 weitere neu definierte Taxa ergänzend zur Süsswasserflora von Mitteleuropa vol. 2/1-4. Bibliotheca Diatomologica 27",https://id.biodiversity.org.au/reference/aani/20083051,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|germainii,,,,,ICN,2012-06-26 12:54:16+10,2022-06-15 06:02:13.62+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20233067
https://id.biodiversity.org.au/instance/algae/20233066,scientific,https://id.biodiversity.org.au/taxon/algae/20233069,Navicula germainii J.H.Wallace,,f,f,nomenclatural synonym,f,Navicula rhynchocephala var. germainii (J.H.Wallace) R.M.Patrick,https://id.biodiversity.org.au/name/algae/20092352,Navicula rhynchocephala var. germainii,(J.H.Wallace) R.M.Patrick,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20233066,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|germainii,,,,,ICN,2015-03-23 11:45:30+11,2020-01-27 17:51:48.239+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20233066
https://id.biodiversity.org.au/taxon/algae/20233069,scientific,https://id.biodiversity.org.au/taxon/algae/20233069,Navicula germainii J.H.Wallace,,f,f,accepted,f,Navicula germainii J.H.Wallace,https://id.biodiversity.org.au/name/algae/20157306,Navicula germainii,J.H.Wallace,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20233065,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|germainii,,,,,ICN,2012-06-25 11:30:00+10,2020-01-30 16:58:04.688+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20233069
https://id.biodiversity.org.au/taxon/algae/20232692,scientific,https://id.biodiversity.org.au/taxon/algae/20232692,Navicula menisculus Schum.,,f,f,accepted,f,Navicula menisculus Schum.,https://id.biodiversity.org.au/name/algae/20086501,Navicula menisculus,Schum.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20169345,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|menisculus,,,,,ICN,2015-03-20 16:04:22+11,2020-01-27 17:51:46.54+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232692
https://id.biodiversity.org.au/instance/algae/20232694,scientific,https://id.biodiversity.org.au/taxon/algae/20232696,Navicula meniscus Schum.,,f,f,nomenclatural synonym,f,Navicula peregrina var. meniscus (Schum.) Grunow,https://id.biodiversity.org.au/name/algae/20156340,Navicula peregrina var. meniscus,(Schum.) Grunow,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232694,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|meniscus,,,,,ICN,2012-06-26 11:55:53+10,2022-06-15 06:00:39.479+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232694
https://id.biodiversity.org.au/taxon/algae/20232696,scientific,https://id.biodiversity.org.au/taxon/algae/20232696,Navicula meniscus Schum.,,f,f,accepted,f,Navicula meniscus Schum.,https://id.biodiversity.org.au/name/algae/20087616,Navicula meniscus,Schum.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232693,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|meniscus,,,,,ICN,2015-03-20 16:04:22+11,2020-01-27 17:51:47.104+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232696
https://id.biodiversity.org.au/instance/algae/20232768,scientific,https://id.biodiversity.org.au/taxon/algae/20232770,Navicula peregrina (Ehrenb.) Kütz.,,f,f,nomenclatural synonym,f,Pinnularia peregrina Ehrenb.,https://id.biodiversity.org.au/name/algae/20157300,Pinnularia peregrina,Ehrenb.,,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232768,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|peregrina,,,,,ICN,2012-06-25 11:30:00+10,2022-06-15 06:01:00.354+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232768
https://id.biodiversity.org.au/taxon/algae/20232770,scientific,https://id.biodiversity.org.au/taxon/algae/20232770,Navicula peregrina (Ehrenb.) Kütz.,,f,f,accepted,f,Navicula peregrina (Ehrenb.) Kütz.,https://id.biodiversity.org.au/name/algae/20089858,Navicula peregrina,(Ehrenb.) Kütz.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232767,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|peregrina,,,,,ICN,2015-03-20 16:04:22+11,2022-09-19 06:00:30.506+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232770
https://id.biodiversity.org.au/instance/algae/20228872,scientific,https://id.biodiversity.org.au/taxon/algae/20228871,Navicula peregrina var. menisculus (Schum.) A.Mayer,orth. var.,f,f,orthographic variant,f,Navicula peregrina var. minusculus Playfair,https://id.biodiversity.org.au/name/algae/20092349,Navicula peregrina var. minusculus,Playfair,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20228872,"Algal Subcommittee (2022), CHAH Algal Subcommittee",https://id.biodiversity.org.au/reference/aani/20225451,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|peregrina|menisculus,,,,,ICN,2015-03-23 11:45:30+11,2022-02-05 17:33:58.640508+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20228872
https://id.biodiversity.org.au/taxon/algae/20228871,scientific,https://id.biodiversity.org.au/taxon/algae/20228871,Navicula peregrina var. menisculus (Schum.) A.Mayer,,f,f,accepted,f,Navicula peregrina var. menisculus (Schum.) A.Mayer,https://id.biodiversity.org.au/name/algae/20226962,Navicula peregrina var. menisculus,(Schum.) A.Mayer,https://id.biodiversity.org.au/taxon/algae/20232770,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20228860,"Algal Subcommittee (2022), CHAH Algal Subcommittee",https://id.biodiversity.org.au/reference/aani/20225451,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|peregrina|menisculus,,,,,ICN,2022-02-05 17:48:07.228377+11,2022-02-05 17:48:07.228377+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20228871
https://id.biodiversity.org.au/taxon/algae/20232984,scientific,https://id.biodiversity.org.au/taxon/algae/20232984,Navicula radiosa Kütz.,,f,f,accepted,f,Navicula radiosa Kütz.,https://id.biodiversity.org.au/name/algae/20090418,Navicula radiosa,Kütz.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232981,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|radiosa,,,,,ICN,2015-03-20 16:04:22+11,2022-09-19 06:00:26.746+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232984
https://id.biodiversity.org.au/instance/algae/20232982,scientific,https://id.biodiversity.org.au/taxon/algae/20232984,Navicula radiosa Kütz.,,f,f,taxonomic synonym,f,Navicula radiosa var. acuta (W.Sm.) Grunow,https://id.biodiversity.org.au/name/algae/20091501,Navicula radiosa var. acuta,(W.Sm.) Grunow,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232982,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|radiosa,,,,,ICN,2015-03-23 11:45:30+11,2022-06-15 06:00:38.563+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232982
https://id.biodiversity.org.au/taxon/algae/20233063,scientific,https://id.biodiversity.org.au/taxon/algae/20233063,Navicula rhynchocephala Kütz.,,f,f,accepted,f,Navicula rhynchocephala Kütz.,https://id.biodiversity.org.au/name/algae/20090419,Navicula rhynchocephala,Kütz.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20169353,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|rhynchocephala,,,,,ICN,2015-03-20 16:04:22+11,2022-09-19 06:00:32.818+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20233063
https://id.biodiversity.org.au/taxon/algae/20233071,scientific,https://id.biodiversity.org.au/taxon/algae/20233071,Navicula salinarum Grunow,,f,f,accepted,f,Navicula salinarum Grunow,https://id.biodiversity.org.au/name/algae/20087530,Navicula salinarum,Grunow,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20169354,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|salinarum,,,,,ICN,2015-03-20 16:04:22+11,2022-06-15 06:00:40.616+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20233071
https://id.biodiversity.org.au/taxon/algae/20233127,scientific,https://id.biodiversity.org.au/taxon/algae/20233127,Navicula subrhynchocephala Hust.,,f,f,accepted,f,Navicula subrhynchocephala Hust.,https://id.biodiversity.org.au/name/algae/20090430,Navicula subrhynchocephala,Hust.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20169360,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|subrhynchocephala,,,,,ICN,2015-03-20 16:04:22+11,2022-06-15 06:01:43.058+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20233127
https://id.biodiversity.org.au/taxon/algae/20233131,scientific,https://id.biodiversity.org.au/taxon/algae/20233131,Navicula symmetrica R.M.Patrick,,f,f,accepted,f,Navicula symmetrica R.M.Patrick,https://id.biodiversity.org.au/name/algae/20090439,Navicula symmetrica,R.M.Patrick,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20169361,"McCarthy, P. (2012), Census of Australian Marine Diatoms",https://id.biodiversity.org.au/reference/aani/20152299,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|symmetrica,,,,,ICN,2015-03-20 16:04:22+11,2020-01-27 17:51:47.812+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20233131
https://id.biodiversity.org.au/instance/algae/20232681,scientific,https://id.biodiversity.org.au/taxon/algae/20232684,Navicula tripunctata (O.F.Müll.) Bory,,f,f,nomenclatural synonym,f,Vibrio tripunctatus O.F.Müll.,https://id.biodiversity.org.au/name/algae/20157304,Vibrio tripunctatus,O.F.Müll.,,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232681,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|tripunctata,,,,,ICN,2012-06-25 11:30:00+10,2022-06-15 06:01:51.89+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232681
https://id.biodiversity.org.au/instance/algae/20232680,scientific,https://id.biodiversity.org.au/taxon/algae/20232684,Navicula tripunctata (O.F.Müll.) Bory,,f,f,taxonomic synonym,f,Navicula gracilis Ehrenb.,https://id.biodiversity.org.au/name/algae/20087598,Navicula gracilis,Ehrenb.,,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232680,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|tripunctata,,,,,ICN,2015-03-20 16:04:22+11,2022-06-15 06:01:00.638+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232680
https://id.biodiversity.org.au/instance/algae/20232682,scientific,https://id.biodiversity.org.au/taxon/algae/20232684,Navicula tripunctata (O.F.Müll.) Bory,,f,f,taxonomic synonym,f,Vanheurckia rhomboides var. neglecta (Thwaites) Playfair,https://id.biodiversity.org.au/name/algae/20091909,Vanheurckia rhomboides var. neglecta,(Thwaites) Playfair,,Varietas,210,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232682,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|tripunctata,,,,,ICN,2015-03-23 11:45:30+11,2020-01-27 17:52:27.599+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232682
https://id.biodiversity.org.au/taxon/algae/20232684,scientific,https://id.biodiversity.org.au/taxon/algae/20232684,Navicula tripunctata (O.F.Müll.) Bory,,f,f,accepted,f,Navicula tripunctata (O.F.Müll.) Bory,https://id.biodiversity.org.au/name/algae/20089281,Navicula tripunctata,(O.F.Müll.) Bory,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232679,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|tripunctata,,,,,ICN,2015-03-20 16:04:22+11,2022-06-15 06:01:52.001+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232684
https://id.biodiversity.org.au/instance/algae/20232618,scientific,https://id.biodiversity.org.au/taxon/algae/20232620,Navicula uniseriata Østrup,,f,f,taxonomic synonym,f,Navicula bastowii Hust.,https://id.biodiversity.org.au/name/algae/20089332,Navicula bastowii,Hust.,,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232618,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|uniseriata,,,,,ICN,2015-03-20 16:04:22+11,2022-06-15 06:01:43.331+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20232618
https://id.biodiversity.org.au/taxon/algae/20232620,scientific,https://id.biodiversity.org.au/taxon/algae/20232620,Navicula uniseriata Østrup,,f,f,accepted,f,Navicula uniseriata Østrup,https://id.biodiversity.org.au/name/algae/20232614,Navicula uniseriata,Østrup,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20232617,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|uniseriata,,,,,ICN,2022-05-17 12:36:59.95853+10,2022-05-17 12:39:30.423682+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20232620
https://id.biodiversity.org.au/instance/algae/20233134,scientific,https://id.biodiversity.org.au/taxon/algae/20233136,Navicula viridula (Kütz.) Ehrenb.,,f,f,nomenclatural synonym,f,Frustulia viridula Kütz.,https://id.biodiversity.org.au/name/algae/20157308,Frustulia viridula,Kütz.,,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20233134,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|viridula,,,,,ICN,2012-06-25 11:30:00+10,2022-09-19 06:00:32.547+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/instance/algae/20233134
https://id.biodiversity.org.au/taxon/algae/20233136,scientific,https://id.biodiversity.org.au/taxon/algae/20233136,Navicula viridula (Kütz.) Ehrenb.,,f,f,accepted,f,Navicula viridula (Kütz.) Ehrenb.,https://id.biodiversity.org.au/name/algae/20087542,Navicula viridula,(Kütz.) Ehrenb.,https://id.biodiversity.org.au/taxon/algae/20232621,Species,190,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20233133,"Guiry, M.D. & Guiry, G M. (2022), -. Algaebase web site: www.algaebase.org",https://id.biodiversity.org.au/reference/aani/20229575,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Navicula|viridula,,,,,ICN,2015-03-20 16:04:22+11,2022-09-19 06:00:48.319+10,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20233136
https://id.biodiversity.org.au/taxon/algae/20212119,scientific,https://id.biodiversity.org.au/taxon/algae/20212119,Nupela W.Vyverman & Compère,,f,f,accepted,f,Nupela W.Vyverman & Compère,https://id.biodiversity.org.au/name/algae/20085833,Nupela,W.Vyverman & Compère,https://id.biodiversity.org.au/taxon/algae/20236283,Genus,120,Eukaryota,Bacillariophyceae,,Naviculaceae,https://id.biodiversity.org.au/instance/algae/20212117,"Algal Subcommittee (2019), CHAH Algal Subcommittee",https://id.biodiversity.org.au/reference/aani/20204328,,,Eukaryota|Bacillariophyta|Bacillariophyceae|Naviculales|Naviculaceae|Nupela,,,,,ICN,2015-03-19 10:58:02+11,2020-01-27 17:51:48.465+11,AAL,https://id.biodiversity.org.au/tree/20239996,http://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/taxon/algae/20212119
