ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	code	status
https://id.biodiversity.org.au/name/lichen/30016788	species	Byssoloma aurantiacum Kalb & Vězda		Byssoloma	aurantiacum		Kalb & Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30230824	species	Byssoloma australiense P.M.McCarthy & Elix		Byssoloma	australiense		P.M.McCarthy & Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30016789	species	Byssoloma chlorinum (Vain.) Zahlbr.		Byssoloma	chlorinum		(Vain.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021227	species	Byssoloma clauzadei Kalb & Vězda		Byssoloma	clauzadei		Kalb & Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016790	species	Byssoloma confusum Farkas & Vězda		Byssoloma	confusum		Farkas & Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016791	species	Byssoloma dimerelloides Sipman & Aptroot		Byssoloma	dimerelloides		Sipman & Aptroot	botanical	
https://id.biodiversity.org.au/name/lichen/30016792	species	Byssoloma discordans (Vain.) Zahlbr.		Byssoloma	discordans		(Vain.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016793	species	Byssoloma leucoblepharum (Nyl.) Vain.		Byssoloma	leucoblepharum		(Nyl.) Vain.	botanical	
https://id.biodiversity.org.au/name/lichen/30016794	species	Byssoloma marginatum (Arnold) Sérus.		Byssoloma	marginatum		(Arnold) Sérus.	botanical	
https://id.biodiversity.org.au/name/lichen/30016795	species	Byssoloma microcarpum Kalb & Vězda		Byssoloma	microcarpum		Kalb & Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016796	species	Byssoloma murinum Vězda		Byssoloma	murinum		Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30021230	species	Byssoloma rotuliforme (Müll.Arg.) R.Sant.		Byssoloma	rotuliforme		(Müll.Arg.) R.Sant.	botanical	
https://id.biodiversity.org.au/name/lichen/30016797	species	Byssoloma subdiscordans (Nyl.) P.James		Byssoloma	subdiscordans		(Nyl.) P.James	botanical	
https://id.biodiversity.org.au/name/lichen/30016798	species	Byssoloma subleucoblepharum G.Thor, Lücking & Matsumoto		Byssoloma	subleucoblepharum		G.Thor, Lücking & Matsumoto	botanical	
https://id.biodiversity.org.au/name/lichen/30016799	species	Byssoloma subundulatum (Stirt.) Vězda		Byssoloma	subundulatum		(Stirt.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016800	species	Byssoloma vanderystii Sérus.		Byssoloma	vanderystii		Sérus.	botanical	
https://id.biodiversity.org.au/name/lichen/30190400	genus	Caeruleum K.Knudsen & L.Arcadia	Caeruleum				K.Knudsen & L.Arcadia	botanical	
https://id.biodiversity.org.au/name/lichen/30190568	species	Caeruleum heppii (Nägeli ex Körb.) K.Knudsen & L.Arcadia		Caeruleum	heppii		(Nägeli ex Körb.) K.Knudsen & L.Arcadia	botanical	
https://id.biodiversity.org.au/name/lichen/30016801	genus	Calenia Müll.Arg.	Calenia				Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30016804	species	Calenia aff. dictyospora Lücking		Calenia	aff. dictyospora		Lücking	botanical	
https://id.biodiversity.org.au/name/lichen/30016802	species	Calenia aspidota (Vain.) Vězda		Calenia	aspidota		(Vain.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016803	species	Calenia bullatinoides Lücking		Calenia	bullatinoides		Lücking	botanical	
https://id.biodiversity.org.au/name/lichen/30021232	species	Calenia conspersa (Stirt.) R.Sant.		Calenia	conspersa		(Stirt.) R.Sant.	botanical	
https://id.biodiversity.org.au/name/lichen/30016805	species	Calenia graphidea Vain.		Calenia	graphidea		Vain.	botanical	
https://id.biodiversity.org.au/name/lichen/30016806	species	Calenia leptocarpa Vain.		Calenia	leptocarpa		Vain.	botanical	
https://id.biodiversity.org.au/name/lichen/30022002	species	Calenia microcarpa Vězda		Calenia	microcarpa		Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016807	species	Calenia phyllogena (Müll.Arg.) R.Sant.		Calenia	phyllogena		(Müll.Arg.) R.Sant.	botanical	
https://id.biodiversity.org.au/name/lichen/30016808	species	Calenia subdepressa Lücking		Calenia	subdepressa		Lücking	botanical	
https://id.biodiversity.org.au/name/lichen/30016809	species	Calenia thelotremella Vain.		Calenia	thelotremella		Vain.	botanical	
https://id.biodiversity.org.au/name/lichen/30016810	genus	Caleniopsis Vězda & Poelt	Caleniopsis				Vězda & Poelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016811	species	Caleniopsis conspersa (Stirt.) Lücking, Sérus. & Vězda		Caleniopsis	conspersa		(Stirt.) Lücking, Sérus. & Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016285	family	Caliciaceae	Caliciaceae					botanical	
https://id.biodiversity.org.au/name/lichen/30016812	genus	Calicium Pers.	Calicium				Pers.	botanical	
https://id.biodiversity.org.au/name/lichen/30016813	species	Calicium abietinum Pers.		Calicium	abietinum		Pers.	botanical	
https://id.biodiversity.org.au/name/lichen/30021270	variety	Calicium abietinum var. minus (F.Wilson) Zahlbr.		Calicium	abietinum	minus	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016815	species	Calicium adspersum Pers.		Calicium	adspersum		Pers.	botanical	
https://id.biodiversity.org.au/name/lichen/30021240	form	Calicium adspersum f. eucalypti (F.Wilson) Zahlbr.		Calicium	adspersum	eucalypti	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016814	subspecies	Calicium adspersum subsp. australe Tibell		Calicium	adspersum	australe	Tibell	botanical	
https://id.biodiversity.org.au/name/lichen/30016816	species	Calicium atronitescens F.Wilson		Calicium	atronitescens		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021237	species	Calicium aurigerum F.Wilson		Calicium	aurigerum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021266	species	Calicium bulbosum F.Wilson		Calicium	bulbosum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016817	species	Calicium chlorosporum F.Wilson		Calicium	chlorosporum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016818	species	Calicium contortum F.Wilson		Calicium	contortum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021273	species	Calicium cryptocroceum Tibell		Calicium	cryptocroceum		Tibell	botanical	
https://id.biodiversity.org.au/name/lichen/30021233	species	Calicium curtum Turner & Borrer		Calicium	curtum		Turner & Borrer	botanical	
https://id.biodiversity.org.au/name/lichen/30021269	variety	Calicium curtum var. minus F.Wilson		Calicium	curtum	minus	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021265	species	Calicium deforme F.Wilson		Calicium	deforme		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021253	species	Calicium flavidum F.Wilson		Calicium	flavidum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016819	species	Calicium glaucellum Ach.		Calicium	glaucellum		Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30016820	species	Calicium glebosum Müll.Arg.		Calicium	glebosum		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021241	variety	Calicium glebosum var. concinnum F.Wilson		Calicium	glebosum	concinnum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021242	variety	Calicium glebosum var. glaucescens F.Wilson		Calicium	glebosum	glaucescens	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021460	species	Calicium gracillimum F.Wilson		Calicium	gracillimum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016821	species	Calicium hyperelloides Nyl.		Calicium	hyperelloides		Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30021252	species	Calicium hyperellum (Ach.) Ach.		Calicium	hyperellum		(Ach.) Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021256	variety	Calicium hyperellum var. perbreve F.Wilson		Calicium	hyperellum	perbreve	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021251	variety	Calicium hyperellum var. validius C.Knight		Calicium	hyperellum	validius	C.Knight	botanical	
https://id.biodiversity.org.au/name/lichen/30016822	species	Calicium laevigatum Tibell		Calicium	laevigatum		Tibell	botanical	
https://id.biodiversity.org.au/name/lichen/30016823	species	Calicium lenticulare Ach.		Calicium	lenticulare		Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021268	variety	Calicium lenticulare var. bulbosum (F.Wilson) Zahlbr.		Calicium	lenticulare	bulbosum	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021272	variety	Calicium lenticulare var. clarense (F.Wilson) Zahlbr.		Calicium	lenticulare	clarense	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021249	variety	Calicium lenticulare var. microcarpum (F.Wilson) Zahlbr.		Calicium	lenticulare	microcarpum	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021235	species	Calicium nigrum Koerb.		Calicium	nigrum		Koerb.	botanical	
https://id.biodiversity.org.au/name/lichen/30021234	variety	Calicium nigrum var. minutum C.Knight ex F.Wilson		Calicium	nigrum	minutum	C.Knight ex F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021459	species	Calicium niveum (F.Wilson) F.Wilson		Calicium	niveum		(F.Wilson) F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021277	species	Calicium obconicum Müll.Arg.		Calicium	obconicum		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021236	species	Calicium obovatum F.Wilson		Calicium	obovatum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021254	species	Calicium pachypus Müll.Arg.		Calicium	pachypus		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021447	species	Calicium phaeocephalum (Turner) Fr.		Calicium	phaeocephalum		(Turner) Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021446	variety	Calicium phaeocephalum var. albidum F.Wilson		Calicium	phaeocephalum	albidum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021450	variety	Calicium phaeocephalum var. phaedrosporum F.Wilson		Calicium	phaeocephalum	phaedrosporum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021276	species	Calicium piperatum F.Wilson		Calicium	piperatum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021458	species	Calicium pusiolum Ach.		Calicium	pusiolum		Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021457	variety	Calicium pusiolum var. niveum F.Wilson		Calicium	pusiolum	niveum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021245	species	Calicium queenslandiae (F.Wilson) Tibell		Calicium	queenslandiae		(F.Wilson) Tibell	botanical	
https://id.biodiversity.org.au/name/lichen/30021248	species	Calicium quercinum Pers.		Calicium	quercinum		Pers.	botanical	
https://id.biodiversity.org.au/name/lichen/30021267	variety	Calicium quercinum var. bulbosum (F.Wilson) F.Wilson		Calicium	quercinum	bulbosum	(F.Wilson) F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021271	variety	Calicium quercinum var. clarensis F.Wilson		Calicium	quercinum	clarensis	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021247	variety	Calicium quercinum var. microcarpum F.Wilson		Calicium	quercinum	microcarpum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016824	species	Calicium robustellum Nyl.		Calicium	robustellum		Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30021264	species	Calicium roscidulum Nyl.		Calicium	roscidulum		Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30021239	species	Calicium roscidum (Ach.) Ach.		Calicium	roscidum		(Ach.) Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021238	variety	Calicium roscidum var. eucalypti F.Wilson		Calicium	roscidum	eucalypti	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021257	species	Calicium roseoalbidum F.Wilson		Calicium	roseoalbidum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016825	species	Calicium salicinum Pers.		Calicium	salicinum		Pers.	botanical	
https://id.biodiversity.org.au/name/lichen/30021262	species	Calicium sphaerocephalum (L.) Ach.		Calicium	sphaerocephalum		(L.) Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021259	variety	Calicium sphaerocephalum var. elattosporum (F.Wilson) Zahlbr.		Calicium	sphaerocephalum	elattosporum	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021261	variety	Calicium sphaerocephalum var. meiocarpum (F.Wilson) Zahlbr.		Calicium	sphaerocephalum	meiocarpum	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021244	variety	Calicium sphaerocephalum var. queenslandiae (F.Wilson) Zahlbr.		Calicium	sphaerocephalum	queenslandiae	(F.Wilson) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021255	species	Calicium stenosporum F.Wilson		Calicium	stenosporum		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021250	species	Calicium subquercinum Asahina		Calicium	subquercinum		Asahina	botanical	
https://id.biodiversity.org.au/name/lichen/30016826	species	Calicium trabinellum (Ach.) Ach.		Calicium	trabinellum		(Ach.) Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021263	species	Calicium trachelinum Ach.		Calicium	trachelinum		Ach.	botanical	
https://id.biodiversity.org.au/name/lichen/30021258	variety	Calicium trachelinum var. elattosporum F.Wilson		Calicium	trachelinum	elattosporum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021260	variety	Calicium trachelinum var. meiocarpum F.Wilson		Calicium	trachelinum	meiocarpum	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30021243	variety	Calicium trachelinum var. queenslandiae F.Wilson		Calicium	trachelinum	queenslandiae	F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016827	species	Calicium tricolor F.Wilson		Calicium	tricolor		F.Wilson	botanical	
https://id.biodiversity.org.au/name/lichen/30016828	species	Calicium victorianum (F.Wilson) Tibell		Calicium	victorianum		(F.Wilson) Tibell	botanical	
https://id.biodiversity.org.au/name/lichen/30016829	subspecies	Calicium victorianum (F.Wilson) Tibell subsp. victorianum		Calicium	victorianum	victorianum		botanical	
https://id.biodiversity.org.au/name/lichen/30016830	subspecies	Calicium victorianum subsp. desidiosum Tibell		Calicium	victorianum	desidiosum	Tibell	botanical	
https://id.biodiversity.org.au/name/lichen/30021246	species	Calicium wilsonii Müll.Arg.		Calicium	wilsonii		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021294	genus	Callopisma De Not.	Callopisma				De Not.	botanical	nom. rej.
https://id.biodiversity.org.au/name/lichen/30021332	species	Callopisma aurantiacum (Lightf.) A.Massal.		Callopisma	aurantiacum		(Lightf.) A.Massal.	botanical	
https://id.biodiversity.org.au/name/lichen/30021331	variety	Callopisma aurantiacum var. flavovirescens (Wulfen) A.Massal.		Callopisma	aurantiacum	flavovirescens	(Wulfen) A.Massal.	botanical	
https://id.biodiversity.org.au/name/lichen/30021388	variety	Callopisma aurantiacum var. subgilvum Müll.Arg.		Callopisma	aurantiacum	subgilvum	Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021295	species	Callopisma cerinum (Hedw.) De Not.		Callopisma	cerinum		(Hedw.) De Not.	botanical	
https://id.biodiversity.org.au/name/lichen/30021293	variety	Callopisma cerinum var. microcarpum Müll.Arg.		Callopisma	cerinum	microcarpum	Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021305	species	Callopisma cinnabarinum (Ach.) Müll.Arg.		Callopisma	cinnabarinum		(Ach.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021304	variety	Callopisma cinnabarinum var. opacum Müll.Arg.		Callopisma	cinnabarinum	opacum	Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021328	species	Callopisma erythrostictum (Taylor) Müll.Arg.		Callopisma	erythrostictum		(Taylor) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021334	species	Callopisma fulvum (Schwein.) Müll.Arg.		Callopisma	fulvum		(Schwein.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021371	species	Callopisma ochrochroum Müll.Arg.		Callopisma	ochrochroum		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021378	species	Callopisma rubens Müll.Arg.		Callopisma	rubens		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023462	species	Callopisma sanguinolentum Kremp.		Callopisma	sanguinolentum		Kremp.	botanical	
https://id.biodiversity.org.au/name/lichen/30021356	genus	Calogaya Arup, Frödén & Søchting	Calogaya				Arup, Frödén & Søchting	botanical	
https://id.biodiversity.org.au/name/lichen/30021355	species	Calogaya lobulata (Flörke) Arup, Frödén & Søchting		Calogaya	lobulata		(Flörke) Arup, Frödén & Søchting	botanical	
https://id.biodiversity.org.au/name/lichen/30021357	species	Calogaya lucens (Nyl.) Søchting, Frödén & Arup		Calogaya	lucens		(Nyl.) Søchting, Frödén & Arup	botanical	
https://id.biodiversity.org.au/name/lichen/30016831	genus	Calopadia Vězda	Calopadia				Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016832	species	Calopadia foliicola (Fée) Vězda		Calopadia	foliicola		(Fée) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016833	species	Calopadia fusca (Müll.Arg.) Vězda		Calopadia	fusca		(Müll.Arg.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016834	species	Calopadia nymanii (R.Sant.) Vězda		Calopadia	nymanii		(R.Sant.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016835	species	Calopadia perpallida (Nyl.) Vězda		Calopadia	perpallida		(Nyl.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016836	species	Calopadia phyllogena (Müll.Arg.) Vězda		Calopadia	phyllogena		(Müll.Arg.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016837	species	Calopadia puiggarii (Müll.Arg.) Vězda		Calopadia	puiggarii		(Müll.Arg.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016838	species	Calopadia subcoerulescens (Zahlbr.) Vězda		Calopadia	subcoerulescens		(Zahlbr.) Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016839	species	Calopadia subfusca Kalb & Vězda		Calopadia	subfusca		Kalb & Vězda	botanical	
https://id.biodiversity.org.au/name/lichen/30016840	genus	Caloplaca Th.Fr.	Caloplaca				Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016841	species	Caloplaca aequata (Hue) Zahlbr.		Caloplaca	aequata		(Hue) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30190743	species	Caloplaca aggregata Kantvilas & S.Y.Kondr.		Caloplaca	aggregata		Kantvilas & S.Y.Kondr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016842	species	Caloplaca aliciae S.Y.Kondr., Kärnefelt & Elix		Caloplaca	aliciae		S.Y.Kondr., Kärnefelt & Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30016843	species	Caloplaca arandensis Elix, S.Y.Kondr. & Kärnefelt		Caloplaca	arandensis		Elix, S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016844	species	Caloplaca archeri Kalb, S.Y.Kondr., Elix & Kärnefelt		Caloplaca	archeri		Kalb, S.Y.Kondr., Elix & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016845	species	Caloplaca aseptatospora S.Y.Kondr. & Kärnefelt		Caloplaca	aseptatospora		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016846	species	Caloplaca astonii S.Y.Kondr. & Kärnefelt		Caloplaca	astonii		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30021333	species	Caloplaca aurantiaca (Lightf.) Th.Fr.		Caloplaca	aurantiaca		(Lightf.) Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016847	form	Caloplaca aurantiaca f. dealbata Th.Fr.		Caloplaca	aurantiaca	dealbata	Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016848	form	Caloplaca aurantiaca f. lignicola (Nyl.) Th.Fr.		Caloplaca	aurantiaca	lignicola	(Nyl.) Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021389	variety	Caloplaca aurantiaca var. subgilva (Müll.Arg.) Zahlbr.		Caloplaca	aurantiaca	subgilva	(Müll.Arg.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016849	species	Caloplaca australiensis S.Y.Kondr., Kärnefelt & Filson		Caloplaca	australiensis		S.Y.Kondr., Kärnefelt & Filson	botanical	
https://id.biodiversity.org.au/name/lichen/30016850	species	Caloplaca bartlettii S.Y.Kondr. & Kärnefelt		Caloplaca	bartlettii		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016851	species	Caloplaca bassiae (Ach.) Zahlbr.		Caloplaca	bassiae		(Ach.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016852	species	Caloplaca bastowii S.Y.Kondr. & Kärnefelt		Caloplaca	bastowii		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016853	species	Caloplaca beaugleholei S.Y.Kondr. & Kärnefelt		Caloplaca	beaugleholei		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016854	species	Caloplaca begaensis S.Y.Kondr. & Kärnefelt		Caloplaca	begaensis		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016855	species	Caloplaca bellemerei Hafellner		Caloplaca	bellemerei		Hafellner	botanical	
https://id.biodiversity.org.au/name/lichen/30016856	species	Caloplaca bermaguiana S.Y.Kondr. & Kärnefelt		Caloplaca	bermaguiana		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30021283	species	Caloplaca brownlieae S.Y.Kondr., Elix & Kärnefelt		Caloplaca	brownlieae		S.Y.Kondr., Elix & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016857	species	Caloplaca burneyensis S.Y.Kondr. & Kärnefelt		Caloplaca	burneyensis		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016858	species	Caloplaca byrsonimae (Malme) Zahlbr.		Caloplaca	byrsonimae		(Malme) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016859	species	Caloplaca cerina (Ehrh.) Th.Fr.		Caloplaca	cerina		(Ehrh.) Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021292	variety	Caloplaca cerina var. anthracina (Ach.) H.Olivier		Caloplaca	cerina	anthracina	(Ach.) H.Olivier	botanical	
https://id.biodiversity.org.au/name/lichen/30021296	variety	Caloplaca cerina var. microcarpa (Müll.Arg.) Zahlbr.		Caloplaca	cerina	microcarpa	(Müll.Arg.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016860	species	Caloplaca cerinella (Nyl.) Flagey		Caloplaca	cerinella		(Nyl.) Flagey	botanical	
https://id.biodiversity.org.au/name/lichen/30242025	species	Caloplaca chalybaea (Fr.) Müll.Arg		Caloplaca	chalybaea		(Fr.) Müll.Arg	botanical	
https://id.biodiversity.org.au/name/lichen/30016861	species	Caloplaca chrysodeta (Vain. ex Rasanen) Dombr.		Caloplaca	chrysodeta		(Vain. ex Rasanen) Dombr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016862	species	Caloplaca chrysophthalma Degel.		Caloplaca	chrysophthalma		Degel.	botanical	
https://id.biodiversity.org.au/name/lichen/30016863	species	Caloplaca cinnabarina (Ach.) Zahlbr.		Caloplaca	cinnabarina		(Ach.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016864	variety	Caloplaca cinnabarina var. opaca (Müll.Arg.) Zahlbr.		Caloplaca	cinnabarina	opaca	(Müll.Arg.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016865	species	Caloplaca cirrochroa (Ach.) Th.Fr.		Caloplaca	cirrochroa		(Ach.) Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016866	form	Caloplaca cirrochroa f. leprosa (Lamy) Zahlbr.		Caloplaca	cirrochroa	leprosa	(Lamy) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016867	species	Caloplaca cirrochrooides (Vain.) Zahlbr.		Caloplaca	cirrochrooides		(Vain.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016868	species	Caloplaca citrina (Hoffm.) Th.Fr.		Caloplaca	citrina		(Hoffm.) Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016869	species	Caloplaca clavatoisidiata S.Y.Kondr., Kärnefelt & J.Vondrák		Caloplaca	clavatoisidiata		S.Y.Kondr., Kärnefelt & J.Vondrák	botanical	
https://id.biodiversity.org.au/name/lichen/30016870	species	Caloplaca clavigera (Stirt.) Zahlbr.		Caloplaca	clavigera		(Stirt.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016871	species	Caloplaca cliffwetmorei S.Y.Kondr. & Kärnefelt		Caloplaca	cliffwetmorei		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016872	species	Caloplaca conjungens (Nyl.) Zahlbr.		Caloplaca	conjungens		(Nyl.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016873	species	Caloplaca conranii S.Y.Kondr. & Kärnefelt		Caloplaca	conranii		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016874	species	Caloplaca craggyensis S.Y.Kondr., Elix & Kärnefelt		Caloplaca	craggyensis		S.Y.Kondr., Elix & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016875	species	Caloplaca cranfieldii S.Y.Kondr. & Kärnefelt		Caloplaca	cranfieldii		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016876	species	Caloplaca cribrosa (Hue) Zahlbr.		Caloplaca	cribrosa		(Hue) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016877	species	Caloplaca crozetica Zahlbr.		Caloplaca	crozetica		Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016878	species	Caloplaca cupulifera (Vain.) Zahlbr.		Caloplaca	cupulifera		(Vain.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016879	species	Caloplaca dahlii Elix, S.Y.Kondr. & Kärnefelt		Caloplaca	dahlii		Elix, S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30016880	species	Caloplaca depauperata (Müll.Arg.) Zahlbr.		Caloplaca	depauperata		(Müll.Arg.) Zahlbr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016881	species	Caloplaca dorrigoensis S.Y.Kondr. & Kärnefelt		Caloplaca	dorrigoensis		S.Y.Kondr. & Kärnefelt	botanical	
https://id.biodiversity.org.au/name/lichen/30024194	species	Caloplaca elegans (Link) Th.Fr.		Caloplaca	elegans		(Link) Th.Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30016882	species	Caloplaca elixii S.Y.Kondr. & Kärnefelt		Caloplaca	elixii		S.Y.Kondr. & Kärnefelt	botanical	
