scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/lichen/30019180	Physcia dubia (Hoffm.) Lettau	https://id.biodiversity.org.au/name/lichen/30022950	Lobaria dubia Hoffm.
https://id.biodiversity.org.au/name/lichen/30019209	Piccolia conspersa (Fée) Hafellner	https://id.biodiversity.org.au/name/lichen/30022964	Lecidea conspersa Fée
https://id.biodiversity.org.au/name/lichen/30019210	Piccolia haematina (Müll.Arg.) Hafellner	https://id.biodiversity.org.au/name/lichen/30022966	Lecidea haematina Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019213	Placidium pilosellum (Breuss) Breuss	https://id.biodiversity.org.au/name/lichen/30022971	Catapyrenium pilosellum Breuss
https://id.biodiversity.org.au/name/lichen/30019219	Placopsis brachyloba (Müll.Arg.) I.M.Lamb	https://id.biodiversity.org.au/name/lichen/30022974	Placodium brachylobum Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019229	Placopsis microphylla (I.M.Lamb) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30022978	Placopsis parellina f. microphylla I.M.Lamb
https://id.biodiversity.org.au/name/lichen/30019233	Placopsis rhodophthalma (Müll.Arg.) Räsänen	https://id.biodiversity.org.au/name/lichen/30022979	Lecanora rhodophthalma Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019247	Platygramme arechavaletae (Müll.Arg.) A.W.Archer	https://id.biodiversity.org.au/name/lichen/30022984	Phaeographina arechavaletae Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019251	Platygramme fuscescens (A.W.Archer) A.W.Archer	https://id.biodiversity.org.au/name/lichen/30022987	Phaeographina fuscescens A.W.Archer
https://id.biodiversity.org.au/name/lichen/30019252	Platygramme muelleri (A.W.Archer) Staiger	https://id.biodiversity.org.au/name/lichen/30022988	Phaeographina muelleri A.W.Archer
https://id.biodiversity.org.au/name/lichen/30019259	Platythecium nothofagi (A.W.Archer) A.W.Archer	https://id.biodiversity.org.au/name/lichen/30022995	Graphina nothofagi A.W.Archer
https://id.biodiversity.org.au/name/lichen/30019260	Platythecium pertenellum (Stirt.) A.W.Archer	https://id.biodiversity.org.au/name/lichen/30022997	Graphis pertenella Stirt.
https://id.biodiversity.org.au/name/lichen/30020770	Plectocarpon gallowayi (S.Y.Kondr.) Ertz & Diederich	https://id.biodiversity.org.au/name/lichen/30024217	Melaspilea gallowayi S.Y.Kondr.
https://id.biodiversity.org.au/name/lichen/30019263	Poeltiaria coromandelica (Zahlbr.) Rambold & Hertel	https://id.biodiversity.org.au/name/lichen/30023006	Lecidea coromandelica Zahlbr.
https://id.biodiversity.org.au/name/lichen/30019266	Poeltiaria turgescens (Körb.) Hertel	https://id.biodiversity.org.au/name/lichen/30023007	Lecidella turgescens Körb.
https://id.biodiversity.org.au/name/lichen/30022076	Polyblastidium queenslandicum (Elix) Kalb	https://id.biodiversity.org.au/name/lichen/30017850	Heterodermia queenslandica Elix
https://id.biodiversity.org.au/name/lichen/30022089	Polyblastidium violostriatum (Elix) Kalb	https://id.biodiversity.org.au/name/lichen/30017864	Heterodermia violostriata Elix
