taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/fungi/60067118	Chloridium crateriforme J.F.H.Beyma	nomenclatural synonym	Acrodontium crateriforme (J.F.H.Beyma) de Hoog
https://id.biodiversity.org.au/instance/fungi/60067119	Paecilomyces fusisporus S.B.Saksena	nomenclatural synonym	Acrophialophora fusispora (S.B.Saksena) Samson
https://id.biodiversity.org.au/instance/fungi/60066398	Arthonia ricasoliae Müll.Arg.	taxonomic synonym	Arthonia subconveniens Nyl.
https://id.biodiversity.org.au/instance/fungi/60066399	Conida ricasoliae (Müll.Arg.) Vouaux	synonym	Arthonia subconveniens Nyl.
https://id.biodiversity.org.au/instance/fungi/60066400	Melaspilea gallowayi S.Y.Kondr.	nomenclatural synonym	Plectocarpon gallowayi (S.Y.Kondr.) Ertz & Diederich
https://id.biodiversity.org.au/instance/fungi/60066401	Delisea pseudosticta Fée	nomenclatural synonym	Plectocarpon pseudosticta (Fée) Fée
https://id.biodiversity.org.au/instance/fungi/60066402	Opegrapha diplasiospora Nyl.	nomenclatural synonym	Melaspilea diplasiospora (Nyl.) Müll.Arg.
https://id.biodiversity.org.au/instance/fungi/60067120	Protostegia eucalypti Cooke & Massee	nomenclatural synonym	Aurantiosacculus eucalypti (Cooke & Massee) Dyko & B.Sutton
https://id.biodiversity.org.au/instance/fungi/60067121	Balaniopsis africana (Kiffer) P.M.Kirk	synonym	Balaniopsis kirkii Whitton, McKenzie & K.D.Hyde
https://id.biodiversity.org.au/instance/fungi/60067122	Cladosporium bisporum Matsush.	nomenclatural synonym	Beejadwaya bispora (Matsush.) Subram.
https://id.biodiversity.org.au/instance/fungi/60067123	Berkleasmium pulchrum Mercado & Hol.-Jech.	nomenclatural synonym	Canalisporium pulchrum (Mercado & Hol.-Jech.) Nawawi & Kuthub.
https://id.biodiversity.org.au/instance/fungi/60067124	Scolicotrichum musae Zimm.	nomenclatural synonym	Cordana musae (Zimm.) Höhn.
https://id.biodiversity.org.au/instance/fungi/60066688	Capnodium elegans L.R.Fraser	synonym	Acrogenotheca elegans (Fraser) Cif. & Bat.
https://id.biodiversity.org.au/instance/fungi/60066689	Phyllosticta confusa Bubák	nomenclatural synonym	Asteromella confusa (Bubák) Petr.
https://id.biodiversity.org.au/instance/fungi/60066690	Hendersonia osteospermi Wakef.	taxonomic synonym	Austropleospora osteospermi R.G.Shivas & L.Morin
https://id.biodiversity.org.au/instance/fungi/60066691	Trichocladium linderi J.L.Crane & Shearer	nomenclatural synonym	Bactrodesmium linderi (J.L.Crane & Shearer) M.E.Palm & E.L.Stewart
https://id.biodiversity.org.au/instance/fungi/60066646	Physalospora acaciae Hansf.	nomenclatural synonym	Botryosphaeria acaciae (Hansf.) Dingley
https://id.biodiversity.org.au/instance/fungi/60066647	Botryosphaeria lutea A.J.L.Phillips	taxonomic synonym	Botryosphaeria australis Slippers, Crous & M.J.Wingf.
https://id.biodiversity.org.au/instance/fungi/60066648	Botryosphaeria lutea A.J.L.Phillips	taxonomic synonym	Botryosphaeria australis Slippers, Crous & M.J.Wingf.
https://id.biodiversity.org.au/instance/fungi/60066649	Fusicoccum australe Slippers, Crous & M.J.Wingf.	taxonomic synonym	Botryosphaeria australis Slippers, Crous & M.J.Wingf.
https://id.biodiversity.org.au/instance/fungi/60066650	Neofusicoccum australe (Slippers, Crous & M.J.Wingf.) Crous, Slippers & A.J.L.Phillips	taxonomic synonym	Botryosphaeria australis Slippers, Crous & M.J.Wingf.
https://id.biodiversity.org.au/instance/fungi/60066651	Sphaeria dothidea Moug.	synonym	Botryosphaeria dothidea (Moug.) Ces. & De Not.
https://id.biodiversity.org.au/instance/fungi/60066652	Fusicoccum eucalyptorum Crous, H.Sm.ter & M.J.Wingf.	taxonomic synonym	Botryosphaeria eucalyptorum Crous, H.Sm.ter & M.J.Wingf.
https://id.biodiversity.org.au/instance/fungi/60066653	Neofusicoccum eucalyptorum (Crous, H.Sm.ter & M.J.Wingf.) Crous, Slippers & A.J.L.Phillips	synonym	Botryosphaeria eucalyptorum Crous, H.Sm.ter & M.J.Wingf.
https://id.biodiversity.org.au/instance/fungi/60066654	Fusicoccum luteum Pennycook & Samuels	taxonomic synonym	Botryosphaeria lutea A.J.L.Phillips
https://id.biodiversity.org.au/instance/fungi/60066655	Neofusicoccum luteum (Pennycook & Samuels) Crous, Slippers & A.J.L.Phillips	taxonomic synonym	Botryosphaeria lutea A.J.L.Phillips
https://id.biodiversity.org.au/instance/fungi/60066656	Melanops pruni (McAlpine) Weese	nomenclatural synonym	Botryosphaeria pruni McAlpine
https://id.biodiversity.org.au/instance/fungi/60066657	Botryodiplodia theobromae Pat.	synonym	Botryosphaeria rhodina (Berk. & M.A.Curtis) Arx
https://id.biodiversity.org.au/instance/fungi/60066658	Lasiodiplodia theobromae (Pat.) Maubl. & Griffon	synonym	Botryosphaeria rhodina (Berk. & M.A.Curtis) Arx
https://id.biodiversity.org.au/instance/fungi/60066659	Physalospora rhodina Berk. & M.A.Curtis	synonym	Botryosphaeria rhodina (Berk. & M.A.Curtis) Arx
https://id.biodiversity.org.au/instance/fungi/60066660	Physalospora xanthorrhoeae Hansf.	nomenclatural synonym	Botryosphaeria xanthorrhoeae (Hansf.) Sivan. & B.Sutton
https://id.biodiversity.org.au/instance/fungi/60066661	Phyllosticta dianellicola H.Y.Yip	taxonomic synonym	Discochora dianellicola H.Y.Yip
https://id.biodiversity.org.au/instance/fungi/60066662	Sphaeropsis eucalypti Berk. & Broome	nomenclatural synonym	Dothiorella eucalypti (Berk. & Broome) Sacc.
https://id.biodiversity.org.au/instance/fungi/60066663	Phyllosticta morindae (Petr. & Syd.) Aa	taxonomic synonym	Guignardia morindae (Koord.) Aa
https://id.biodiversity.org.au/instance/fungi/60066664	Phyllostictina morindae Petr. & Syd.	taxonomic synonym	Guignardia morindae (Koord.) Aa
https://id.biodiversity.org.au/instance/fungi/60066665	Physalospora morindae Koord.	nomenclatural synonym	Guignardia morindae (Koord.) Aa
https://id.biodiversity.org.au/instance/fungi/60066666	Puiggarina morindae (Koord.) Speg.	nomenclatural synonym	Guignardia morindae (Koord.) Aa
https://id.biodiversity.org.au/instance/fungi/60066667	Phyllosticta macrospora McAlpine	nomenclatural synonym	Macrophoma macrospora (McAlpine) Sacc. & D.Sacc.
https://id.biodiversity.org.au/instance/fungi/60066668	Phoma passiflorae McAlpine	taxonomic synonym	Macrophoma passiflorae McAlpine
https://id.biodiversity.org.au/instance/fungi/60066669	Phoma sycophila Massee	nomenclatural synonym	Macrophoma sycophila (Massee) Sacc. & D.Sacc.
https://id.biodiversity.org.au/instance/fungi/60066670	Fusicoccum macroclavatum T.I.Burgess, P.A.Barber & G.E.Hardy	synonym	Neofusicoccum macroclavatum (T.I.Burgess, P.A.Barber & G.E.Hardy) T.I.Burgess, P.A.Barber & G.E.Hardy
https://id.biodiversity.org.au/instance/fungi/60066671	Scytalidium dimidiatum (Penz.) B.Sutton & Dyko	nomenclatural synonym	Neoscytalidium dimidiatum (Penz.) Crous & Slippers
https://id.biodiversity.org.au/instance/fungi/60066672	Torula dimidiata Penz.	nomenclatural synonym	Neoscytalidium dimidiatum (Penz.) Crous & Slippers
https://id.biodiversity.org.au/instance/fungi/60066673	Phoma hesperidearum Catt.	nomenclatural synonym	Phyllosticta hesperidearum (Catt.) Penz.
https://id.biodiversity.org.au/instance/fungi/60066674	Phoma stenospora McAlpine	nomenclatural synonym	Phyllosticta stenospora (McAlpine) McAlpine
https://id.biodiversity.org.au/instance/fungi/60066675	Sphaeria uvariae Berk. ex Curr.	synonym	Phyllosticta uvariae (Berk. ex Curr.) Sacc.
https://id.biodiversity.org.au/instance/fungi/60066676	Botryosphaeria proteae (Wakef.) Denman & Crous	nomenclatural synonym	Saccharata proteae (Wakef.) Denman & Crous
https://id.biodiversity.org.au/instance/fungi/60066677	Phyllachora proteae Wakef.	nomenclatural synonym	Saccharata proteae (Wakef.) Denman & Crous
https://id.biodiversity.org.au/instance/fungi/60066678	Diplodia pinea (Desm.) J.J.Kickx	taxonomic synonym	Sphaeropsis sapinea (Fr.) Dyko & B.Sutton
https://id.biodiversity.org.au/instance/fungi/60066679	Sphaeria pinea Desm.	taxonomic synonym	Sphaeropsis sapinea (Fr.) Dyko & B.Sutton
https://id.biodiversity.org.au/instance/fungi/60066680	Sphaeria sapinea Fr.	nomenclatural synonym	Sphaeropsis sapinea (Fr.) Dyko & B.Sutton
https://id.biodiversity.org.au/instance/fungi/60066692	Karschia inops Triebel & Rambold	nomenclatural synonym	Buelliella inops (Triebel & Rambold) Hafellner
https://id.biodiversity.org.au/instance/fungi/60066693	Lecidea trypetheliza Nyl.	nomenclatural synonym	Cercidospora trypetheliza (Nyl.) Hafellner & Obermayer
https://id.biodiversity.org.au/instance/fungi/60066694	Dothidea hemisphaerica Berk.	nomenclatural synonym	Clypeostroma hemisphaericum (Berk.) Theiss. & Syd.
https://id.biodiversity.org.au/instance/fungi/60066695	Dothidea spilomea Berk.	taxonomic synonym	Clypeostroma hemisphaericum (Berk.) Theiss. & Syd.
https://id.biodiversity.org.au/instance/fungi/60066403	Asterella eupomatiae Henn.	synonym	Asterina eupomatiae (Henn.) Theiss.
https://id.biodiversity.org.au/instance/fungi/60066404	Dimerium radiofissile Sacc.	nomenclatural synonym	Asterina radiofissilis (Sacc.) Theiss.
https://id.biodiversity.org.au/instance/fungi/60066405	Asteromella epitrema Cooke	taxonomic synonym	Asterina sponiae Racib.
https://id.biodiversity.org.au/instance/fungi/60066406	Dasystictella epitrema (Cooke) Höhn.	taxonomic synonym	Asterina sponiae Racib.
https://id.biodiversity.org.au/instance/fungi/60066407	Asterostomella strophanthi Henn.	taxonomic synonym	Asterina strophanthi Henn.
https://id.biodiversity.org.au/instance/fungi/60066408	Dothidea veronicae Lib.	nomenclatural synonym	Asterina veronicae (Lib.) Cooke
https://id.biodiversity.org.au/instance/fungi/60066409	Lembosia globulifera Pat.	nomenclatural synonym	Cirsosia globulifera (Pat.) Arx
https://id.biodiversity.org.au/instance/fungi/60066410	Lembosia ardua Syd.	nomenclatural synonym	Heraldoa ardua (Syd.) Bat.
https://id.biodiversity.org.au/instance/fungi/60066411	Perisporium meliolae F.Stevens	nomenclatural synonym	Meliolinopsis meliolae (F.Stevens) Petr.
https://id.biodiversity.org.au/instance/fungi/60066412	Leptostromella eucalypti Cooke & Massee	nomenclatural synonym	Thyrinula eucalypti (Cooke & Massee) H.J.Swart
https://id.biodiversity.org.au/instance/fungi/60066413	Capnodium casuarinae McAlpine	nomenclatural synonym	Leptoxyphium casuarinae (McAlpine) Bat. & Cif.
https://id.biodiversity.org.au/instance/fungi/60066414	Capnodium betle Syd., P.Syd. & E.J.Butler	nomenclatural synonym	Phragmocapnias betle (Syd., P.Syd. & E.J.Butler) Theiss. & Syd.
https://id.biodiversity.org.au/instance/fungi/60066415	Capnodium grandisporum Ellis & G.Martin	nomenclatural synonym	Trichomerium grandisporum (Ellis & G.Martin) Bat. & Cif.
https://id.biodiversity.org.au/instance/fungi/60066416	Heterosporium tropaeoli T.E.T.Bond	nomenclatural synonym	Acroconidiella tropaeoli (T.E.T.Bond) J.C.Lindq. & Alippi
