ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	nomenclaturalCode	status	code
https://id.biodiversity.org.au/name/fungi/60022036	species	Endomyces guilliermondii Castell		Endomyces	guilliermondii		Castell	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016033	genus	Endomycopsis Stell.-Dekk.	Endomycopsis				Stell.-Dekk.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022089	species	Endomycopsis lipolytica Wick., Kurtzman & Herman		Endomycopsis	lipolytica		Wick., Kurtzman & Herman	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022078	species	Endomycopsis ohmeri Etchells & T.A.Bell		Endomycopsis	ohmeri		Etchells & T.A.Bell	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013099	subphylum	Endomyxa	Endomyxa					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016034	genus	Endophragmia Maire & Duvernoy	Endophragmia				Maire & Duvernoy	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019064	species	Endophragmia australiensis M.B.Ellis & G.W.Beaton		Endophragmia	australiensis		M.B.Ellis & G.W.Beaton	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116114	genus	Endophragmiella B.Sutton	Endophragmiella				B.Sutton	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116117	species	Endophragmiella pandani Whitton, McKenzie & K.D.Hyde		Endophragmiella	pandani		Whitton, McKenzie & K.D.Hyde	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116122	species	Endophragmiella queenslandica Whitton, McKenzie & K.D.Hyde		Endophragmiella	queenslandica		Whitton, McKenzie & K.D.Hyde	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015637	genus	Endophyllum Lév.	Endophyllum				Lév.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031265	species	Endophyllum formosanum (Syd. & P.Syd.) S.Kaneko & Hirats.f.		Endophyllum	formosanum		(Syd. & P.Syd.) S.Kaneko & Hirats.f.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015023	genus	Endoptychum Czern.	Endoptychum				Czern.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022411	species	Endoptychum agaricoides Czern.		Endoptychum	agaricoides		Czern.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022417	species	Endoptychum kolya Grgur.		Endoptychum	kolya		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022418	species	Endoptychum melanosporum (Berk.) Singer & A.H.Sm.		Endoptychum	melanosporum		(Berk.) Singer & A.H.Sm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022420	species	Endoptychum moongum Grgur.		Endoptychum	moongum		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022422	species	Endoptychum wariatodes Grgur.		Endoptychum	wariatodes		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015644	genus	Endoraecium Hodges & D.E.Gardner	Endoraecium				Hodges & D.E.Gardner	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031565	species	Endoraecium bicinctum (McAlpine) M.Scholler & Aime		Endoraecium	bicinctum		(McAlpine) M.Scholler & Aime	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031570	species	Endoraecium digitatum (G.Winter) M.Scholler & Aime		Endoraecium	digitatum		(G.Winter) M.Scholler & Aime	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60088556	species	Endoraecium parvum Berndt		Endoraecium	parvum		Berndt	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60088564	species	Endoraecium phyllodiorum (McAlpine) Berndt		Endoraecium	phyllodiorum		(McAlpine) Berndt	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031578	species	Endoraecium tierneyi (J.Walker & R.G.Shivas) M.Scholler & Aime		Endoraecium	tierneyi		(J.Walker & R.G.Shivas) M.Scholler & Aime	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60088560	species	Endoraecium violae-faustae Berndt		Endoraecium	violae-faustae		Berndt	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60088552	species	Endoraecium walkerianum Berndt		Endoraecium	walkerianum		Berndt	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016035	genus	Endothia Fr.	Endothia				Fr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021221	species	Endothia havanensis Bruner		Endothia	havanensis		Bruner	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014811	genus	Endothiella Sacc.	Endothiella				Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021222	species	Endothiella havanensis Roane		Endothiella	havanensis		Roane	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015826	genus	Enerthenema Bowman	Enerthenema				Bowman	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60032896	species	Enerthenema papillatum (Pers.) Rostaf.		Enerthenema	papillatum		(Pers.) Rostaf.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016036	genus	Engizostoma Gray	Engizostoma				Gray	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021667	species	Engizostoma polyscium (Berk. & Broome) Kuntze		Engizostoma	polyscium		(Berk. & Broome) Kuntze	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013823	genus	Englerula Henn.	Englerula				Henn.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60017303	species	Englerula macarangae Henn.		Englerula	macarangae		Henn.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013317	family	Englerulaceae	Englerulaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016037	genus	Enteridium Ehrenb.	Enteridium				Ehrenb.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60032783	species	Enteridium cinerea Schwein.		Enteridium	cinerea		Schwein.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60074819	species	Enteridium cinereum Schwein.		Enteridium	cinereum		Schwein.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60032698	species	Enteridium lycoperdon (Bull.) M.L.Farr		Enteridium	lycoperdon		(Bull.) M.L.Farr	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60032700	species	Enteridium olivaceum Ehrenb.		Enteridium	olivaceum		Ehrenb.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015081	genus	Entoloma (Fr.) P.Kumm.	Entoloma				(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023536	species	Entoloma aethiops (Scop.) G.Stev.		Entoloma	aethiops		(Scop.) G.Stev.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023540	species	Entoloma albidocoeruleum G.M.Gates & Noordel.		Entoloma	albidocoeruleum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023541	species	Entoloma albidosimulans G.M.Gates & Noordel.		Entoloma	albidosimulans		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023542	species	Entoloma albomagnum G.M.Gates & Noordel.		Entoloma	albomagnum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115784	species	Entoloma amarum G.M.Gates & Noordel.		Entoloma	amarum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023543	species	Entoloma angulatum (Cleland) Grgur.		Entoloma	angulatum		(Cleland) Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023544	species	Entoloma aromaticum E.Horak		Entoloma	aromaticum		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023545	species	Entoloma asprelloides G.Stev.		Entoloma	asprelloides		G.Stev.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023549	species	Entoloma asprellopsis G.M.Gates & Noordel.		Entoloma	asprellopsis		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023550	species	Entoloma asprellum (Fr.) Fayod		Entoloma	asprellum		(Fr.) Fayod	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023553	species	Entoloma aurantiolabes G.M.Gates & Noordel.		Entoloma	aurantiolabes		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115759	species	Entoloma austronitens Noordel. & G.M.Gates		Entoloma	austronitens		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023554	species	Entoloma austroprunicolor G.M.Gates & Noordel.		Entoloma	austroprunicolor		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023555	species	Entoloma austrorhodocalyx G.M.Gates & Noordel.		Entoloma	austrorhodocalyx		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023556	species	Entoloma austroroseum G.M.Gates & Noordel.		Entoloma	austroroseum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115809	species	Entoloma austrosarcitulum Noordel. & G.M.Gates		Entoloma	austrosarcitulum		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115743	species	Entoloma baronii G.M.Gates & Noordel.		Entoloma	baronii		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023557	species	Entoloma bloxamii (Berk. & Broome) Sacc.		Entoloma	bloxamii		(Berk. & Broome) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60033367	variety	Entoloma bloxamii var. angulatum Cleland		Entoloma	bloxamii	angulatum	Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60074904	variety	Entoloma bloxamii var. angulatum Cleland		Entoloma	bloxamii	angulatum	Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023560	species	Entoloma booranodes Grgur.		Entoloma	booranodes		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023561	species	Entoloma brevispermum G.M.Gates & Noordel.		Entoloma	brevispermum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023562	species	Entoloma byssisedum (Pers.) Donk		Entoloma	byssisedum		(Pers.) Donk	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023565	species	Entoloma camarophyllus G.M.Gates & Noordel.		Entoloma	camarophyllus		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023566	species	Entoloma carminicolor G.M.Gates & Noordel.		Entoloma	carminicolor		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023567	species	Entoloma cetratum (Fr.) M.M.Moser		Entoloma	cetratum		(Fr.) M.M.Moser	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023570	species	Entoloma chalybeum (Pers.) Noordel.		Entoloma	chalybeum		(Pers.) Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023572	species	Entoloma choanomorphum G.M.Gates & Noordel.		Entoloma	choanomorphum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023573	species	Entoloma chrysopus G.M.Gates & Noordel.		Entoloma	chrysopus		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023574	species	Entoloma coeruleogracilis G.M.Gates & Noordel.		Entoloma	coeruleogracilis		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023575	species	Entoloma coeruleomagnum G.M.Gates & Noordel.		Entoloma	coeruleomagnum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023576	species	Entoloma conferendum (Britzelm.) Noordel.		Entoloma	conferendum		(Britzelm.) Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023579	species	Entoloma contrastans G.M.Gates & Noordel.		Entoloma	contrastans		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023580	species	Entoloma cretaceum G.M.Gates & Noordel.		Entoloma	cretaceum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023581	species	Entoloma cucurbita E.Horak		Entoloma	cucurbita		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023582	species	Entoloma cystidiosum G.M.Gates & Noordel.		Entoloma	cystidiosum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60119394	species	Entoloma danbullense Blanco-Dios		Entoloma	danbullense		Blanco-Dios	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023599	species	Entoloma deceptivum E.Horak		Entoloma	deceptivum		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023583	species	Entoloma depluens (Batsch) Hesler		Entoloma	depluens		(Batsch) Hesler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116062	species	Entoloma discoloratum Largent		Entoloma	discoloratum		Largent	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115819	species	Entoloma discrepans Noordel. & G.M.Gates		Entoloma	discrepans		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115764	species	Entoloma endotum Noordel. & G.M.Gates		Entoloma	endotum		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023586	species	Entoloma euchroum (Pers.) Donk		Entoloma	euchroum		(Pers.) Donk	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023589	species	Entoloma fibrosopileatum G.M.Gates & Noordel.		Entoloma	fibrosopileatum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023704	species	Entoloma flavidorufum Sacc.		Entoloma	flavidorufum		Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023590	species	Entoloma formosoides E.Horak		Entoloma	formosoides		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023591	species	Entoloma formosum (Fr.) Noordel.		Entoloma	formosum		(Fr.) Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023595	species	Entoloma fuligineopallescens G.M.Gates & Noordel.		Entoloma	fuligineopallescens		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023596	species	Entoloma fuligineoviolaceum G.M.Gates & Noordel.		Entoloma	fuligineoviolaceum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023597	species	Entoloma fumosopruinosum G.M.Gates & Noordel.		Entoloma	fumosopruinosum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023546	species	Entoloma fuscomarginatum (Cleland) E.Horak		Entoloma	fuscomarginatum		(Cleland) E.Horak	botanical	nom. illeg.	botanical
https://id.biodiversity.org.au/name/fungi/60023598	species	Entoloma fuscum (Cleland) E.Horak		Entoloma	fuscum		(Cleland) E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023602	species	Entoloma galbineum (Cooke & Massee) Sacc.		Entoloma	galbineum		(Cooke & Massee) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023604	species	Entoloma gelatinosum E.Horak		Entoloma	gelatinosum		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115749	species	Entoloma gracilior Noordel. & G.M.Gates		Entoloma	gracilior		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023605	species	Entoloma gratissimum E.Horak		Entoloma	gratissimum		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023606	species	Entoloma griseosquamulosum G.M.Gates & Noordel.		Entoloma	griseosquamulosum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116082	species	Entoloma guttulatum Largent		Entoloma	guttulatum		Largent	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023694	species	Entoloma hochstetteri (Reichardt) G.Stev.		Entoloma	hochstetteri		(Reichardt) G.Stev.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116052	species	Entoloma hymenidermum Largent		Entoloma	hymenidermum		Largent	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023607	species	Entoloma incanum (Fr.) Hesler		Entoloma	incanum		(Fr.) Hesler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023611	species	Entoloma indigoticoumbrinum G.M.Gates & Noordel.		Entoloma	indigoticoumbrinum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115804	species	Entoloma indistinctum Noordel. & G.M.Gates		Entoloma	indistinctum		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115814	variety	Entoloma indistinctum var. macrosporum Noordel. & G.M.Gates		Entoloma	indistinctum	macrosporum	Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023612	species	Entoloma kammala Grgur.		Entoloma	kammala		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023613	species	Entoloma kermandii G.M.Gates & Noordel.		Entoloma	kermandii		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116067	species	Entoloma kewarra Largent		Entoloma	kewarra		Largent	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023614	species	Entoloma laeticolor (Cooke & Massee) Sacc.		Entoloma	laeticolor		(Cooke & Massee) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023617	species	Entoloma lampropus (Fr.) Hesler		Entoloma	lampropus		(Fr.) Hesler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023621	species	Entoloma lepiotoides G.M.Gates & Noordel.		Entoloma	lepiotoides		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115834	species	Entoloma lillirium Noordel. & G.M.Gates		Entoloma	lillirium		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023622	species	Entoloma maldea G.M.Gates & Noordel.		Entoloma	maldea		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023623	species	Entoloma mammosum (L.) Hesler		Entoloma	mammosum		(L.) Hesler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023627	species	Entoloma manganaense G.M.Gates & Noordel.		Entoloma	manganaense		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023628	species	Entoloma mathinnae Noordel., G.M.Gates & B.M.Horton		Entoloma	mathinnae		Noordel., G.M.Gates & B.M.Horton	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60026058	species	Entoloma melaniceps (Cooke & Massee) Sacc.		Entoloma	melaniceps		(Cooke & Massee) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023629	species	Entoloma melanophthalmum G.M.Gates & Noordel.		Entoloma	melanophthalmum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115789	species	Entoloma moabus Noordel. & G.M.Gates		Entoloma	moabus		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023630	species	Entoloma moongum Grgur.		Entoloma	moongum		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025047	species	Entoloma muscorum Cleland		Entoloma	muscorum		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023631	species	Entoloma natalis-domini G.M.Gates & Noordel.		Entoloma	natalis-domini		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023632	species	Entoloma nitidum Quél.		Entoloma	nitidum		Quél.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115794	species	Entoloma obscureogracile Noordel. & G.M.Gates		Entoloma	obscureogracile		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023633	species	Entoloma obscureotenax G.M.Gates & Noordel.		Entoloma	obscureotenax		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023634	species	Entoloma obscurevirens G.M.Gates & Noordel.		Entoloma	obscurevirens		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116072	species	Entoloma pamelae Largent		Entoloma	pamelae		Largent	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023635	species	Entoloma panniculus (Berk.) Sacc.		Entoloma	panniculus		(Berk.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023640	species	Entoloma parsonsiae G.Stev.		Entoloma	parsonsiae		G.Stev.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023641	species	Entoloma pascuum (Pers.) Donk		Entoloma	pascuum		(Pers.) Donk	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023646	species	Entoloma perbloxamii Noordel., D.L.V.Co, G.M.Gates & Morgado		Entoloma	perbloxamii		Noordel., D.L.V.Co, G.M.Gates & Morgado	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023647	species	Entoloma percrinitum G.M.Gates & Noordel.		Entoloma	percrinitum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115839	species	Entoloma persimile E.Horak		Entoloma	persimile		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115843	variety	Entoloma persimile var. macrosporum Noordel. & G.M.Gates		Entoloma	persimile	macrosporum	Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023600	species	Entoloma phaeomarginatum E.Horak		Entoloma	phaeomarginatum		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115754	species	Entoloma phaeophthalmum Noordel. & G.M.Gates		Entoloma	phaeophthalmum		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115829	species	Entoloma pitereka Noordel. & G.M.Gates		Entoloma	pitereka		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60083634	species	Entoloma poliopus (Romagn.) Noordel.		Entoloma	poliopus		(Romagn.) Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023648	species	Entoloma porphyrium (Berk. & Broome) A.M.Young		Entoloma	porphyrium		(Berk. & Broome) A.M.Young	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023650	species	Entoloma poymalangta Grgur.		Entoloma	poymalangta		Grgur.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023651	species	Entoloma procerum G.Stev.		Entoloma	procerum		G.Stev.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023652	species	Entoloma prostratum (Cleland) E.Horak		Entoloma	prostratum		(Cleland) E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023655	species	Entoloma psilocyboides G.M.Gates & Noordel.		Entoloma	psilocyboides		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115824	species	Entoloma purpureofuscum Noordel. & G.M.Gates		Entoloma	purpureofuscum		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115799	species	Entoloma pyropus Noordel. & G.M.Gates		Entoloma	pyropus		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60105259	species	Entoloma ravinense P.S.Catches., Vonow & D.E.A.Catches.		Entoloma	ravinense		P.S.Catches., Vonow & D.E.A.Catches.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023721	species	Entoloma reticulata Cleland		Entoloma	reticulata		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023656	species	Entoloma rhodocylix (Lasch) M.M.Moser		Entoloma	rhodocylix		(Lasch) M.M.Moser	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023660	species	Entoloma rhodopolium (Fr.) P.Kumm.		Entoloma	rhodopolium		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023662	species	Entoloma rodwayi (Massee) E.Horak		Entoloma	rodwayi		(Massee) E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023664	species	Entoloma roseoluteolum G.M.Gates & Noordel.		Entoloma	roseoluteolum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023547	species	Entoloma rubromarginatum E.Horak		Entoloma	rubromarginatum		E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023665	species	Entoloma rufobasis G.M.Gates & Noordel.		Entoloma	rufobasis		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023666	species	Entoloma rufocarneum (Berk.) Noordel.		Entoloma	rufocarneum		(Berk.) Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116077	species	Entoloma rugosiviscosum Largent		Entoloma	rugosiviscosum		Largent	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023669	species	Entoloma saponicum G.M.Gates & Noordel.		Entoloma	saponicum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023670	species	Entoloma sassafras G.M.Gates & Noordel.		Entoloma	sassafras		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023671	species	Entoloma sepiaceovelutinum G.M.Gates & Noordel.		Entoloma	sepiaceovelutinum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023672	species	Entoloma sericellum (Fr.) P.Kumm.		Entoloma	sericellum		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023675	species	Entoloma sericeum Quél.		Entoloma	sericeum		Quél.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60033168	subspecies	Entoloma sericeum subsp. antarcticum (Singer) E.Horak		Entoloma	sericeum	antarcticum	(Singer) E.Horak	botanical	nom. inval.	botanical
https://id.biodiversity.org.au/name/fungi/60033369	variety	Entoloma sericeum var. antarcticum (Singer) T.W.May & A.E.Wood		Entoloma	sericeum	antarcticum	(Singer) T.W.May & A.E.Wood	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025536	species	Entoloma serratum Cleland		Entoloma	serratum		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023677	species	Entoloma sinuatum (Bull.) P.Kumm.		Entoloma	sinuatum		(Bull.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115774	species	Entoloma splendidum Noordel. & G.M.Gates		Entoloma	splendidum		Noordel. & G.M.Gates	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023682	species	Entoloma stellatum G.M.Gates & Noordel.		Entoloma	stellatum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023683	species	Entoloma stramineopallescens G.M.Gates & Noordel.		Entoloma	stramineopallescens		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023637	species	Entoloma strictum G.Stev.		Entoloma	strictum		G.Stev.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023684	species	Entoloma strigosum G.M.Gates & Noordel.		Entoloma	strigosum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60084225	subgenus	Entoloma subg. Inocephalus Noordel.		Entoloma			Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023685	species	Entoloma tabacinum (Cleland) E.Horak		Entoloma	tabacinum		(Cleland) E.Horak	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60115769	species	Entoloma tasmanicum G.M.Gates & Noordel.		Entoloma	tasmanicum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023687	species	Entoloma tenuicystidiatum G.M.Gates & Noordel.		Entoloma	tenuicystidiatum		G.M.Gates & Noordel.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023688	species	Entoloma tomentosolilacinum G.M.Gates & Noordel.		Entoloma	tomentosolilacinum		G.M.Gates & Noordel.	botanical		botanical
