scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/fungi/60025679	Agaricus flammans Batsch	https://id.biodiversity.org.au/name/fungi/60074690	Agaricus filamentosus Scop.
https://id.biodiversity.org.au/name/fungi/60024192	Agaricus furfuraceus Pers.	https://id.biodiversity.org.au/name/fungi/60074545	Agaricus pulverulentus Schaeff.
https://id.biodiversity.org.au/name/fungi/60024321	Agaricus fusipes Bull.	https://id.biodiversity.org.au/name/fungi/60074484	Agaricus crassipes Schaeff.
https://id.biodiversity.org.au/name/fungi/60024608	Agaricus galopus Pers.	https://id.biodiversity.org.au/name/fungi/60074450	Agaricus lactescens Schrad.
https://id.biodiversity.org.au/name/fungi/60022144	Agaricus gennadii (Chatin & Boud.) P.D.Orton	https://id.biodiversity.org.au/name/fungi/60074858	Chitonia gennadii Chatin & Boud.
https://id.biodiversity.org.au/name/fungi/60023309	Agaricus gentilis Fr.	https://id.biodiversity.org.au/name/fungi/60074527	Agaricus helvolus Pers.
https://id.biodiversity.org.au/name/fungi/60025871	Agaricus gibbus Pers.	https://id.biodiversity.org.au/name/fungi/60074815	Agaricus membranaceus Vahl
https://id.biodiversity.org.au/name/fungi/60025250	Agaricus gyroflexus Fr.	https://id.biodiversity.org.au/name/fungi/60074775	Agaricus pallescens Schaeff.
https://id.biodiversity.org.au/name/fungi/60024180	Agaricus haustellaris Fr.	https://id.biodiversity.org.au/name/fungi/60074848	Agaricus flurstedtiensis Batsch
https://id.biodiversity.org.au/name/fungi/60022993	Agaricus illinitus Fr.	https://id.biodiversity.org.au/name/fungi/60074566	Agaricus subcavus Schumach.
https://id.biodiversity.org.au/name/fungi/60022150	Agaricus impudicus (Rea) Pilát	https://id.biodiversity.org.au/name/fungi/60022151	Psalliota impudica Rea
https://id.biodiversity.org.au/name/fungi/60025709	Agaricus inopus Fr.	https://id.biodiversity.org.au/name/fungi/60074850	Agaricus ramosoradicatus Bolton
https://id.biodiversity.org.au/name/fungi/60023618	Agaricus lampropus Fr.	https://id.biodiversity.org.au/name/fungi/60074438	Agaricus columbarius Bull.
https://id.biodiversity.org.au/name/fungi/60022155	Agaricus langei (F.H.Møller) F.H.Møller	https://id.biodiversity.org.au/name/fungi/60022156	Psalliota langei F.H.Møller
https://id.biodiversity.org.au/name/fungi/60024974	Agaricus limpidus Fr.	https://id.biodiversity.org.au/name/fungi/60074675	Agaricus lacteus Scop.
https://id.biodiversity.org.au/name/fungi/60026001	Agaricus lobatus Sowerby	https://id.biodiversity.org.au/name/fungi/60025872	Agaricus infundibuliformis Schaeff.
https://id.biodiversity.org.au/name/fungi/60025800	Agaricus luteonitens Fr.	https://id.biodiversity.org.au/name/fungi/60025801	Agaricus nitens Vahl
https://id.biodiversity.org.au/name/fungi/60022157	Agaricus lutosus (F.H.Møller) F.H.Møller	https://id.biodiversity.org.au/name/fungi/60074617	Psalliota lutosa F.H.Møller
https://id.biodiversity.org.au/name/fungi/60084363	Agaricus melanosporus (Berk.) T.Lebel	https://id.biodiversity.org.au/name/fungi/60022419	Secotium melanosporum Berk.
https://id.biodiversity.org.au/name/fungi/60025529	Agaricus mesophaeus (Pers.) Fr.	https://id.biodiversity.org.au/name/fungi/60074862	mesophaeus Pers.
https://id.biodiversity.org.au/name/fungi/60024642	Agaricus metatus Fr.	https://id.biodiversity.org.au/name/fungi/60074493	Agaricus laevigatus Pers.
https://id.biodiversity.org.au/name/fungi/60033466	Agaricus montanus var. atrorufus (Schaeff.) Fr.	https://id.biodiversity.org.au/name/fungi/60025761	Agaricus atrorufus Schaeff.
https://id.biodiversity.org.au/name/fungi/60025389	Agaricus mycenoides Fr.	https://id.biodiversity.org.au/name/fungi/60074638	Agaricus circumseptus Batsch
https://id.biodiversity.org.au/name/fungi/60022532	Agaricus naucinus Fr.	https://id.biodiversity.org.au/name/fungi/60074523	Hypophyllum scissum Paulet
https://id.biodiversity.org.au/name/fungi/60030085	Agaricus necator Bull.	https://id.biodiversity.org.au/name/fungi/60030110	Agaricus torminosus Schaeff.
https://id.biodiversity.org.au/name/fungi/60022165	Agaricus nivescens (F.H.Møller) F.H.Møller	https://id.biodiversity.org.au/name/fungi/60074835	Psalliota nivescens F.H.Møller
https://id.biodiversity.org.au/name/fungi/60025947	Agaricus nummularius (Lam.) Fr.	https://id.biodiversity.org.au/name/fungi/60022885	Amanita nummularia Lam.
https://id.biodiversity.org.au/name/fungi/60025261	Agaricus obtusatus Fr.	https://id.biodiversity.org.au/name/fungi/60023361	Agaricus obtusus Fr.
https://id.biodiversity.org.au/name/fungi/60025831	Agaricus oniscus Fr.	https://id.biodiversity.org.au/name/fungi/60074700	Agaricus caespitosus Bolton
https://id.biodiversity.org.au/name/fungi/60023642	Agaricus pascuus Pers.	https://id.biodiversity.org.au/name/fungi/60074479	Agaricus pyramidatus Schaeff.
https://id.biodiversity.org.au/name/fungi/60026017	Agaricus personatus Fr.	https://id.biodiversity.org.au/name/fungi/60023442	Agaricus violaceus L.
https://id.biodiversity.org.au/name/fungi/60024137	Agaricus petiginosus Fr.	https://id.biodiversity.org.au/name/fungi/60074834	Agaricus rufipes Pers.
https://id.biodiversity.org.au/name/fungi/60033313	Agaricus placomyces var. meleagris (Jul.Schäff.) M.M.Moser	https://id.biodiversity.org.au/name/fungi/60022162	Psalliota meleagris Jul.Schäff.
https://id.biodiversity.org.au/name/fungi/60024990	Agaricus polyphemus Cooke & Massee	https://id.biodiversity.org.au/name/fungi/60024989	Agaricus polychromus Cooke & Massee
https://id.biodiversity.org.au/name/fungi/60022161	Agaricus praeclaresquamosus A.E.Freeman	https://id.biodiversity.org.au/name/fungi/60022162	Psalliota meleagris Jul.Schäff.
https://id.biodiversity.org.au/name/fungi/60033314	Agaricus praeclaresquamosus var. meleagris (Jul.Schäff.) E.Horak	https://id.biodiversity.org.au/name/fungi/60022162	Psalliota meleagris Jul.Schäff.
https://id.biodiversity.org.au/name/fungi/60025330	Agaricus praecox Pers.	https://id.biodiversity.org.au/name/fungi/60025855	Agaricus candicans Pers.
https://id.biodiversity.org.au/name/fungi/60022170	Agaricus pseudocretaceus Bon	https://id.biodiversity.org.au/name/fungi/60074553	Psalliota flavescens Richon & Roze
https://id.biodiversity.org.au/name/fungi/60023387	Agaricus purpurascens Fr.	https://id.biodiversity.org.au/name/fungi/60074578	Agaricus subpurpurascens Batsch
https://id.biodiversity.org.au/name/fungi/60033478	Agaricus robustus var. subannulata (Batsch) Cooke	https://id.biodiversity.org.au/name/fungi/60026140	Agaricus subannulatus Batsch
https://id.biodiversity.org.au/name/fungi/60025496	Agaricus sapineus Fr.	https://id.biodiversity.org.au/name/fungi/60025476	Agaricus penetrans Fr.
https://id.biodiversity.org.au/name/fungi/60025642	Agaricus sobrius (Fr.) Fr.	https://id.biodiversity.org.au/name/fungi/60074873	sobrius Fr.
https://id.biodiversity.org.au/name/fungi/60022940	Agaricus spissus Fr.	https://id.biodiversity.org.au/name/fungi/60025154	Agaricus cinereus Schaeff.
https://id.biodiversity.org.au/name/fungi/60025722	Agaricus spumosus Fr.	https://id.biodiversity.org.au/name/fungi/60074899	Agaricus silaceus var. ebulbis Alb. & Schwein.
https://id.biodiversity.org.au/name/fungi/60033406	Agaricus stipitarius var. caulicinalis (Bull.) Fr.	https://id.biodiversity.org.au/name/fungi/60024292	Agaricus caulicinalis Bull.
https://id.biodiversity.org.au/name/fungi/60026118	Agaricus striatulus Pers.	https://id.biodiversity.org.au/name/fungi/60074781	Agaricus striatopellucidus Pers.
https://id.biodiversity.org.au/name/fungi/60022181	Agaricus sylvicola (Vittad.) Peck	https://id.biodiversity.org.au/name/fungi/60074902	sylvicola Vittad.
https://id.biodiversity.org.au/name/fungi/60029210	Agaricus torulosus Pers.	https://id.biodiversity.org.au/name/fungi/60074495	Agaricus carneotomentosus Batsch
https://id.biodiversity.org.au/name/fungi/60025914	Agaricus tuba Fr.	https://id.biodiversity.org.au/name/fungi/60074758	Hypophyllum tubaeforme Paulet
https://id.biodiversity.org.au/name/fungi/60025613	Agaricus turbidulus (Berk. ex Sacc.) Cooke	https://id.biodiversity.org.au/name/fungi/60025618	Crepidotus turbidulus Berk. ex Sacc.
https://id.biodiversity.org.au/name/fungi/60033459	Agaricus udus var. elongatus (Pers.) Fr.	https://id.biodiversity.org.au/name/fungi/60025571	Agaricus elongatus Pers.
https://id.biodiversity.org.au/name/fungi/60024080	Agaricus variabilis Pers.	https://id.biodiversity.org.au/name/fungi/60074803	Agaricus sessilis Bull.
https://id.biodiversity.org.au/name/fungi/60025203	Agaricus velutinus Pers.	https://id.biodiversity.org.au/name/fungi/60024858	Agaricus macrourus Scop.
https://id.biodiversity.org.au/name/fungi/60022122	Agaricus vinaceus (Cleland) E.M.Newman	https://id.biodiversity.org.au/name/fungi/60022123	Psalliota vinacea Cleland
https://id.biodiversity.org.au/name/fungi/60023008	Agaricus vitellinus Pers.	https://id.biodiversity.org.au/name/fungi/60074749	Agaricus risigallinus Batsch
https://id.biodiversity.org.au/name/fungi/60084367	Agaricus wariatodes (Grgur.) T.Lebel	https://id.biodiversity.org.au/name/fungi/60022422	Endoptychum wariatodes Grgur.
https://id.biodiversity.org.au/name/fungi/60025309	Agrocybe aegerita (V.Brig.) Singer	https://id.biodiversity.org.au/name/fungi/60074590	Agaricus aegerita V.Brig.
https://id.biodiversity.org.au/name/fungi/60025303	Agrocybe arenicola (Berk.) Singer	https://id.biodiversity.org.au/name/fungi/60025304	Agaricus arenicola Berk.
https://id.biodiversity.org.au/name/fungi/60025312	Agrocybe erebia (Fr.) Singer	https://id.biodiversity.org.au/name/fungi/60025314	Agaricus erebius Fr.
https://id.biodiversity.org.au/name/fungi/60025321	Agrocybe olida (Cooke & Massee) Pegler	https://id.biodiversity.org.au/name/fungi/60025322	Agaricus olidus Cooke & Massee
https://id.biodiversity.org.au/name/fungi/60025326	Agrocybe pediades (Fr.) Fayod	https://id.biodiversity.org.au/name/fungi/60025327	Agaricus pediades Fr.
https://id.biodiversity.org.au/name/fungi/60025337	Agrocybe semiorbicularis (Bull.) Fayod	https://id.biodiversity.org.au/name/fungi/60025338	Agaricus semiorbicularis Bull.
https://id.biodiversity.org.au/name/fungi/60029817	Albatrellus confluens (Alb. & Schwein.) Kotl. & Pouzar	https://id.biodiversity.org.au/name/fungi/60029818	Boletus confluens Alb. & Schwein.
https://id.biodiversity.org.au/name/fungi/60029820	Albatrellus ovinus (Schaeff.) Kotl. & Pouzar	https://id.biodiversity.org.au/name/fungi/60029821	Boletus ovinus Schaeff.
https://id.biodiversity.org.au/name/fungi/60029823	Albatrellus pes-caprae (Pers.) Pouzar	https://id.biodiversity.org.au/name/fungi/60029824	Polyporus pes-caprae Pers.
https://id.biodiversity.org.au/name/fungi/60020671	Albonectria rigidiuscula (Berk. & Broome) Rossman & Samuels	https://id.biodiversity.org.au/name/fungi/60020673	Nectria rigidiuscula Berk. & Broome
https://id.biodiversity.org.au/name/fungi/60020139	Aleuria apiculata (Cooke) Boud.	https://id.biodiversity.org.au/name/fungi/60020138	Peziza apiculata Cooke
https://id.biodiversity.org.au/name/fungi/60020205	Aleuria luteonitens (Berk. & Broome) Gillet	https://id.biodiversity.org.au/name/fungi/60020207	Peziza luteonitens Berk. & Broome
https://id.biodiversity.org.au/name/fungi/60020159	Aleuria praetervisa (Bres.) Bres.	https://id.biodiversity.org.au/name/fungi/60020158	Peziza praetervisa Bres.
https://id.biodiversity.org.au/name/fungi/60020181	Aleuria violacea (Pers.) Gillet	https://id.biodiversity.org.au/name/fungi/60020180	Peziza violacea Pers.
https://id.biodiversity.org.au/name/fungi/60020140	Aleurina apiculata (Cooke) Sacc. & P.Syd.	https://id.biodiversity.org.au/name/fungi/60020138	Peziza apiculata Cooke
https://id.biodiversity.org.au/name/fungi/60020208	Aleurina argentina (Rifai) Korf & W.Y.Zhuang	https://id.biodiversity.org.au/name/fungi/60020209	Jafneadelphus argentinus Rifai
https://id.biodiversity.org.au/name/fungi/60020210	Aleurina asperula (Rifai) Korf & W.Y.Zhuang	https://id.biodiversity.org.au/name/fungi/60020211	Jafneadelphus asperulus Rifai
https://id.biodiversity.org.au/name/fungi/60020213	Aleurina calospora (Rifai) Korf & W.Y.Zhuang	https://id.biodiversity.org.au/name/fungi/60020215	Jafneadelphus calosporus Rifai
https://id.biodiversity.org.au/name/fungi/60027112	Aleurocorticium lepra (Berk. & Broome) P.A.Lemke	https://id.biodiversity.org.au/name/fungi/60027115	Stereum lepra Berk. & Broome
https://id.biodiversity.org.au/name/fungi/60030232	Aleurocystis hakgallae (Berk. & Broome) G.Cunn.	https://id.biodiversity.org.au/name/fungi/60030233	Corticium hakgallae Berk. & Broome
https://id.biodiversity.org.au/name/fungi/60030236	Aleurodiscus amorphus (Pers.) J.Schröt.	https://id.biodiversity.org.au/name/fungi/60030238	Peziza amorpha Pers.
https://id.biodiversity.org.au/name/fungi/60030240	Aleurodiscus aurantius (Pers.) J.Schröt.	https://id.biodiversity.org.au/name/fungi/60030242	Corticium aurantium Pers.
https://id.biodiversity.org.au/name/fungi/60030249	Aleurodiscus lividocoeruleus (P.Karst.) P.A.Lemke	https://id.biodiversity.org.au/name/fungi/60030250	Corticium lividocoeruleum P.Karst.
https://id.biodiversity.org.au/name/fungi/60030251	Aleurodiscus mirabilis (Berk. & M.A.Curtis) Höhn.	https://id.biodiversity.org.au/name/fungi/60030252	Psilopezia mirabilis Berk. & M.A.Curtis
https://id.biodiversity.org.au/name/fungi/60030254	Aleurodiscus sparsus (Berk.) Höhn. & Litsch.	https://id.biodiversity.org.au/name/fungi/60030256	Stereum sparsum Berk.
https://id.biodiversity.org.au/name/fungi/60027120	Aleurodiscus strumosus (Fr.) Burt	https://id.biodiversity.org.au/name/fungi/60027121	Stereum strumosum Fr.
https://id.biodiversity.org.au/name/fungi/60030257	Aleurodiscus vitellinus (Lév.) Pat.	https://id.biodiversity.org.au/name/fungi/60030258	Exidia vitellina Lév.
https://id.biodiversity.org.au/name/fungi/60030260	Aleurodiscus zealandicus (Cooke & W.Phillips) G.Cunn.	https://id.biodiversity.org.au/name/fungi/60023524	Cyphella zealandica Cooke & W.Phillips
https://id.biodiversity.org.au/name/fungi/60032230	Allomyces macrogynus (R.Emers.) R.Emers. & C.M.Wilson	https://id.biodiversity.org.au/name/fungi/60033686	Allomyces javanicus var. macrogynus R.Emers.
https://id.biodiversity.org.au/name/fungi/60015867	Alphitomorpha Wallr.	https://id.biodiversity.org.au/name/fungi/60014374	Erysiphe R.Hedw. ex DC.
https://id.biodiversity.org.au/name/fungi/60105735	Alternaria brassicae (Berk.) Sacc.	https://id.biodiversity.org.au/name/fungi/60105737	Macrosporium brassicae Berk.
https://id.biodiversity.org.au/name/fungi/60018152	Alternaria camelliae (Cooke & Massee) P.Joly	https://id.biodiversity.org.au/name/fungi/60018153	Macrosporium camelliae Cooke & Massee
https://id.biodiversity.org.au/name/fungi/60018158	Alternaria cucumerina (Ellis & Everh.) J.A.Elliott	https://id.biodiversity.org.au/name/fungi/60018159	Macrosporium cucumerinum Ellis & Everh.
https://id.biodiversity.org.au/name/fungi/60018161	Alternaria gossypina (Thüm.) J.C.F.Hopkins	https://id.biodiversity.org.au/name/fungi/60018162	Macrosporium gossypinum Thüm.
https://id.biodiversity.org.au/name/fungi/60018163	Alternaria graminum (Cooke) P.Joly	https://id.biodiversity.org.au/name/fungi/60018164	Macrosporium graminum Cooke
