ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	code	status
https://id.biodiversity.org.au/name/ausmoss/189618	species	Cololejeunea goebelii (Gottsche ex Schiffn.) Schiffn.		Cololejeunea	goebelii		(Gottsche ex Schiffn.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/8368448	species	Cololejeunea gottschei (Steph.) Pandé, K.P.Srivast. & Ahmad		Cololejeunea	gottschei		(Steph.) Pandé, K.P.Srivast. & Ahmad	botanical	
https://id.biodiversity.org.au/name/ausmoss/234562	species	Cololejeunea haskarliana Benedix		Cololejeunea	haskarliana		Benedix	botanical	orth. var.
https://id.biodiversity.org.au/name/ausmoss/201066	species	Cololejeunea hasskarliana (Lehm.) Benedix		Cololejeunea	hasskarliana		(Lehm.) Benedix	botanical	nom. inval.
https://id.biodiversity.org.au/name/ausmoss/234563	species	Cololejeunea hasskarliana (Lehm.) Schiffn.		Cololejeunea	hasskarliana		(Lehm.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/8367089	species	Cololejeunea heinari Pócs		Cololejeunea	heinari		Pócs	botanical	
https://id.biodiversity.org.au/name/ausmoss/201205	species	Cololejeunea inflata Steph.		Cololejeunea	inflata		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/146302	species	Cololejeunea inflectans (Mitt.) Benedix		Cololejeunea	inflectans		(Mitt.) Benedix	botanical	
https://id.biodiversity.org.au/name/ausmoss/234566	species	Cololejeunea iwatsukiana (Pócs) Pócs		Cololejeunea	iwatsukiana		(Pócs) Pócs	botanical	
https://id.biodiversity.org.au/name/ausmoss/201204	species	Cololejeunea kapingaensis H.A.Mill.		Cololejeunea	kapingaensis		H.A.Mill.	botanical	
https://id.biodiversity.org.au/name/ausmoss/124394	species	Cololejeunea laevigata (Mitt.) Tilden		Cololejeunea	laevigata		(Mitt.) Tilden	botanical	
https://id.biodiversity.org.au/name/ausmoss/146303	species	Cololejeunea lanciloba Steph.		Cololejeunea	lanciloba		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210273	species	Cololejeunea lkotzkiana (Hampe) R.M.Schust.		Cololejeunea	lkotzkiana		(Hampe) R.M.Schust.	botanical	
https://id.biodiversity.org.au/name/ausmoss/132617	species	Cololejeunea longifolia (Mitt.) Benedix ex Mizut.		Cololejeunea	longifolia		(Mitt.) Benedix ex Mizut.	botanical	
https://id.biodiversity.org.au/name/ausmoss/171355	species	Cololejeunea mamillata (Angstr.) E.A.Hodgs.		Cololejeunea	mamillata		(Angstr.) E.A.Hodgs.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210270	species	Cololejeunea maritima Tixier		Cololejeunea	maritima		Tixier	botanical	
https://id.biodiversity.org.au/name/ausmoss/135473	species	Cololejeunea minutissima (Sm.) Schiffn.		Cololejeunea	minutissima		(Sm.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/156792	species	Cololejeunea obliqua (Nees & Mont.) Schiffn.		Cololejeunea	obliqua		(Nees & Mont.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/164324	species	Cololejeunea ocelloides (Horik.) Mizut.		Cololejeunea	ocelloides		(Horik.) Mizut.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210279	species	Cololejeunea oshimensis (Horik.) Benedix		Cololejeunea	oshimensis		(Horik.) Benedix	botanical	
https://id.biodiversity.org.au/name/ausmoss/234567	species	Cololejeunea papillosa (K.I.Goebel) Mizut.		Cololejeunea	papillosa		(K.I.Goebel) Mizut.	botanical	
https://id.biodiversity.org.au/name/ausmoss/189635	species	Cololejeunea peculiaris (Herzog) Benedix		Cololejeunea	peculiaris		(Herzog) Benedix	botanical	
https://id.biodiversity.org.au/name/ausmoss/156793	species	Cololejeunea peraffinis (Schiffn.) Schiffn.		Cololejeunea	peraffinis		(Schiffn.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/208049	species	Cololejeunea planissima (Mitt.) Abeyw.		Cololejeunea	planissima		(Mitt.) Abeyw.	botanical	
https://id.biodiversity.org.au/name/ausmoss/208051	species	Cololejeunea pseudofloccosa (Horik.) Benedix		Cololejeunea	pseudofloccosa		(Horik.) Benedix	botanical	
https://id.biodiversity.org.au/name/ausmoss/208050	species	Cololejeunea raduliloba Steph.		Cololejeunea	raduliloba		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/166276	species	Cololejeunea schmidtii Steph.		Cololejeunea	schmidtii		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234573	species	Cololejeunea sintenisii Pócs		Cololejeunea	sintenisii		Pócs	botanical	nom. inval.
https://id.biodiversity.org.au/name/ausmoss/8375484	species	Cololejeunea sintenisii Pócs		Cololejeunea	sintenisii		Pócs	botanical	nom. inval.
https://id.biodiversity.org.au/name/ausmoss/234574	species	Cololejeunea sintenisii Steph.		Cololejeunea	sintenisii		Steph.	botanical	nom. inval.
https://id.biodiversity.org.au/name/ausmoss/8369651	species	Cololejeunea stylosa Steph.		Cololejeunea	stylosa		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/146301	species	Cololejeunea tenella Benedix		Cololejeunea	tenella		Benedix	botanical	
https://id.biodiversity.org.au/name/ausmoss/234579	species	Cololejeunea teotonii (Allorge & Jovet-Ast) Grolle		Cololejeunea	teotonii		(Allorge & Jovet-Ast) Grolle	botanical	
https://id.biodiversity.org.au/name/ausmoss/234581	species	Cololejeunea thiersii (Pócs) Pócs		Cololejeunea	thiersii		(Pócs) Pócs	botanical	
https://id.biodiversity.org.au/name/ausmoss/210284	species	Cololejeunea tortifolia (Mont.) Steph.		Cololejeunea	tortifolia		(Mont.) Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/8369922	species	Cololejeunea triapiculata (Herzog) Tixier		Cololejeunea	triapiculata		(Herzog) Tixier	botanical	
https://id.biodiversity.org.au/name/ausmoss/8369372	species	Cololejeunea trichomanis (Gottsche) Besch.		Cololejeunea	trichomanis		(Gottsche) Besch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/199148	species	Cololejeunea trichomanis (Gottsche) Steph.		Cololejeunea	trichomanis		(Gottsche) Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/3794792	species	Cololejeunea trichomanis (Gottsche) Steph.		Cololejeunea	trichomanis		(Gottsche) Steph.	botanical	isonym
https://id.biodiversity.org.au/name/ausmoss/234495	species	Cololejeunea veillonii Tixier		Cololejeunea	veillonii		Tixier	botanical	
https://id.biodiversity.org.au/name/ausmoss/211773	species	Cololejeunea venusta (Sande Lac.) Schiffn.		Cololejeunea	venusta		(Sande Lac.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/8370481	species	Cololejeunea verrucosa Steph.		Cololejeunea	verrucosa		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/201206	species	Cololejeunea vidaliana Tixier		Cololejeunea	vidaliana		Tixier	botanical	
https://id.biodiversity.org.au/name/ausmoss/210267	species	Cololejeunea wattsiana (Steph.) R.M.Schust.		Cololejeunea	wattsiana		(Steph.) R.M.Schust.	botanical	
https://id.biodiversity.org.au/name/ausmoss/198424	species	Cololejeunea wightii Steph.		Cololejeunea	wightii		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/129623	genus	Colura (Dumort.) Dumort.	Colura				(Dumort.) Dumort.	botanical	
https://id.biodiversity.org.au/name/ausmoss/172105	species	Colura acroloba (Mont. ex Steph.) Jovet-Ast		Colura	acroloba		(Mont. ex Steph.) Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/189619	species	Colura acutifolia Jovet-Ast		Colura	acutifolia		Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/201208	species	Colura apiculata Steph.		Colura	apiculata		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/155211	species	Colura ari (Steph.) Steph.		Colura	ari		(Steph.) Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/156912	species	Colura australiensis Jovet-Ast		Colura	australiensis		Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/172103	species	Colura bisvoluta Herzog & Jovet-Ast		Colura	bisvoluta		Herzog & Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/129624	species	Colura conica (Sande Lac.) K.I.Goebel		Colura	conica		(Sande Lac.) K.I.Goebel	botanical	
https://id.biodiversity.org.au/name/ausmoss/172106	species	Colura crispiloba Jovet-Ast		Colura	crispiloba		Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/210289	species	Colura herzogii Jovet-Ast		Colura	herzogii		Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/201209	species	Colura leratii Steph.		Colura	leratii		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/201210	species	Colura ornata K.I.Goebel		Colura	ornata		K.I.Goebel	botanical	
https://id.biodiversity.org.au/name/ausmoss/172109	species	Colura pulcherrima Jovet-Ast		Colura	pulcherrima		Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/210290	variety	Colura pulcherrima Jovet-Ast var. pulcherrima		Colura	pulcherrima	pulcherrima		botanical	
https://id.biodiversity.org.au/name/ausmoss/172110	variety	Colura pulcherrima var. bartlettii Jovet-Ast		Colura	pulcherrima	bartlettii	Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/172101	species	Colura queenslandica B.M.Thiers		Colura	queenslandica		B.M.Thiers	botanical	
https://id.biodiversity.org.au/name/ausmoss/172108	species	Colura saccophylla E.A.Hodgs. & Herzog		Colura	saccophylla		E.A.Hodgs. & Herzog	botanical	
https://id.biodiversity.org.au/name/ausmoss/172104	species	Colura simplicior Jovet-Ast		Colura	simplicior		Jovet-Ast	botanical	
https://id.biodiversity.org.au/name/ausmoss/4349041	species	Colura streimannii Pócs		Colura	streimannii		Pócs	botanical	
https://id.biodiversity.org.au/name/ausmoss/234583	species	Colurolejeunea acroloba Mont. ex Steph.		Colurolejeunea	acroloba		Mont. ex Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234587	species	Colurolejeunea ari Steph.		Colurolejeunea	ari		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234589	species	Colurolejeunea conica (Sande Lac.) Schiffn.		Colurolejeunea	conica		(Sande Lac.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/227305	species	Colurolejeunea leratii Steph.		Colurolejeunea	leratii		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/130053	family	Conocephalaceae Mull.Frib. ex Grolle	Conocephalaceae				Mull.Frib. ex Grolle	botanical	
https://id.biodiversity.org.au/name/ausmoss/123256	genus	Conocephalum Hill	Conocephalum				Hill	botanical	nom. cons.
https://id.biodiversity.org.au/name/ausmoss/10001637	genus	Conomitrium Mont.	Conomitrium				Mont.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10003843	species	Conomitrium amplirete Müll.Hal.		Conomitrium	amplirete		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006257	species	Conomitrium berteroi Mont.		Conomitrium	berteroi		Mont.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003844	species	Conomitrium coarctatum Müll.Hal.		Conomitrium	coarctatum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003845	species	Conomitrium dillenii (Bach.Pyl.) Mont.		Conomitrium	dillenii		(Bach.Pyl.) Mont.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003846	species	Conomitrium equitans Müll.Hal.		Conomitrium	equitans		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003847	species	Conomitrium ligulatum (Hook.f. & Wilson) Hampe		Conomitrium	ligulatum		(Hook.f. & Wilson) Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003848	species	Conomitrium luehmannianum Müll.Hal.		Conomitrium	luehmannianum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003849	species	Conomitrium muelleri Hampe		Conomitrium	muelleri		Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003850	species	Conomitrium novae-hollandiae Müll.Hal.		Conomitrium	novae-hollandiae		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003851	species	Conomitrium perpusillum Müll.Hal. & Hampe		Conomitrium	perpusillum		Müll.Hal. & Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003852	species	Conomitrium porosum Hampe		Conomitrium	porosum		Hampe	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003853	species	Conomitrium semirufum Müll.Hal.		Conomitrium	semirufum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003854	species	Conomitrium splachnoides (Broth.) Müll.Hal.		Conomitrium	splachnoides		(Broth.) Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003855	species	Conomitrium trachyphyllum Müll.Hal.		Conomitrium	trachyphyllum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/192664	genus	Conoscyphus Mitt.	Conoscyphus				Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/192665	species	Conoscyphus trapezioides (Sande Lac.) Schiffn.		Conoscyphus	trapezioides		(Sande Lac.) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001313	genus	Conostomum Sw. ex F.Weber & D.Mohr	Conostomum				Sw. ex F.Weber & D.Mohr	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003856	species	Conostomum australe Sw.		Conostomum	australe		Sw.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10001829	species	Conostomum curvirostrum (Mitt.) Mitt.		Conostomum	curvirostrum		(Mitt.) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10005865	species	Conostomum giganteum E.B.Bartram & Dixon		Conostomum	giganteum		E.B.Bartram & Dixon	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003857	species	Conostomum gracile Hampe		Conostomum	gracile		Hampe	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003858	species	Conostomum parvulum Hampe		Conostomum	parvulum		Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001830	species	Conostomum pentastichum (Brid.) Lindb.		Conostomum	pentastichum		(Brid.) Lindb.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006433	species	Conostomum pusillum Hook.f. & Wilson		Conostomum	pusillum		Hook.f. & Wilson	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006519	variety	Conostomum pusillum Hook.f. & Wilson var. pusillum		Conostomum	pusillum	pusillum		botanical	
https://id.biodiversity.org.au/name/ausmoss/10003859	species	Conostomum tetragonum (Hedw.) Lindb.		Conostomum	tetragonum		(Hedw.) Lindb.	botanical	
https://id.biodiversity.org.au/name/ausmoss/226980	genus	Corsinia Raddi	Corsinia				Raddi	botanical	
https://id.biodiversity.org.au/name/ausmoss/226979	family	Corsiniaceae Engl.	Corsiniaceae				Engl.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001779	genus	Coscinodon Spreng.	Coscinodon				Spreng.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006264	species	Coscinodon australis Dixon & Sainsbury		Coscinodon	australis		Dixon & Sainsbury	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001304	genus	Cratoneuropsis (Broth.) M.Fleisch.	Cratoneuropsis				(Broth.) M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003860	species	Cratoneuropsis decussata (Hook.f. & Wilson) M.Fleisch.		Cratoneuropsis	decussata		(Hook.f. & Wilson) M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001800	species	Cratoneuropsis relaxa (Hook.f. & Wilson) M.Fleisch. ex Broth.		Cratoneuropsis	relaxa		(Hook.f. & Wilson) M.Fleisch. ex Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002422	species	Cratoneuropsis subrelaxa (Broth.) Broth.		Cratoneuropsis	subrelaxa		(Broth.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001409	genus	Crossidium Jur.	Crossidium				Jur.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002423	species	Crossidium davidai Catches.		Crossidium	davidai		Catches.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002170	species	Crossidium geheebii (Broth.) Broth.		Crossidium	geheebii		(Broth.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/127852	genus	Crossotolejeunea (Spruce) Schiffn.	Crossotolejeunea				(Spruce) Schiffn.	botanical	
https://id.biodiversity.org.au/name/ausmoss/241861	species	Crossotolejeunea borneensis Herzog		Crossotolejeunea	borneensis		Herzog	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001329	genus	Cryphaea D.Mohr & F.Weber	Cryphaea				D.Mohr & F.Weber	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003861	species	Cryphaea acuminata Hook.f. & Wilson		Cryphaea	acuminata		Hook.f. & Wilson	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003862	species	Cryphaea brevidens Müll.Hal.		Cryphaea	brevidens		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003863	species	Cryphaea cochlearifolia Hook.f. & Wilson		Cryphaea	cochlearifolia		Hook.f. & Wilson	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003864	species	Cryphaea confusa Dixon		Cryphaea	confusa		Dixon	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003865	species	Cryphaea consimilis Mont.		Cryphaea	consimilis		Mont.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003866	species	Cryphaea crenulata Mitt.		Cryphaea	crenulata		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001904	species	Cryphaea dilatata Hook.f. & Wilson		Cryphaea	dilatata		Hook.f. & Wilson	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001905	species	Cryphaea exannulata Dixon & Sainsbury		Cryphaea	exannulata		Dixon & Sainsbury	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003867	species	Cryphaea flexinervis Broth.		Cryphaea	flexinervis		Broth.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003868	species	Cryphaea imbricata (Hook.f. & Wilson) Mitt.		Cryphaea	imbricata		(Hook.f. & Wilson) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003869	species	Cryphaea microcyathea (Müll.Hal.) A.Jaeger		Cryphaea	microcyathea		(Müll.Hal.) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003870	species	Cryphaea muelleri (Hampe) Mitt.		Cryphaea	muelleri		(Hampe) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003871	species	Cryphaea novae-valesiae Müll.Hal.		Cryphaea	novae-valesiae		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003872	species	Cryphaea novae-zelandiae Colenso		Cryphaea	novae-zelandiae		Colenso	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001906	species	Cryphaea ovalifolia (Müll.Hal.) A.Jaeger		Cryphaea	ovalifolia		(Müll.Hal.) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003873	species	Cryphaea papillarioides Broth. ex H.P.Ramsay		Cryphaea	papillarioides		Broth. ex H.P.Ramsay	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10003228	species	Cryphaea parvula Mitt.		Cryphaea	parvula		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003874	species	Cryphaea pusilla Müll.Hal.		Cryphaea	pusilla		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003875	species	Cryphaea squarrulosa Hampe		Cryphaea	squarrulosa		Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001907	species	Cryphaea tasmanica Mitt.		Cryphaea	tasmanica		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001908	species	Cryphaea tenella (Schwägr.) Hornsch. ex Müll.Hal.		Cryphaea	tenella		(Schwägr.) Hornsch. ex Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003876	species	Cryphaea viridissima Müll.Hal. ex Paris		Cryphaea	viridissima		Müll.Hal. ex Paris	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10001213	family	Cryphaeaceae Schimp.	Cryphaeaceae				Schimp.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001638	genus	Cryphidium (Mitt.) A.Jaeger	Cryphidium				(Mitt.) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003877	species	Cryphidium crenulatum (Mitt.) Broth. ex Paris		Cryphidium	crenulatum		(Mitt.) Broth. ex Paris	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003878	species	Cryphidium muelleri (Hampe) Broth.		Cryphidium	muelleri		(Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003879	species	Cryphidium ovalifolium (Müll.Hal.) Broth.		Cryphidium	ovalifolium		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003880	species	Cryphidium squarrulosum (Hampe) Broth.		Cryphidium	squarrulosum		(Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/127891	genus	Cryptochila R.M.Schust.	Cryptochila				R.M.Schust.	botanical	
https://id.biodiversity.org.au/name/ausmoss/127892	species	Cryptochila grandiflora (Lindenb. & Gottsche) Grolle		Cryptochila	grandiflora		(Lindenb. & Gottsche) Grolle	botanical	
https://id.biodiversity.org.au/name/ausmoss/210297	species	Cryptochila nigrescens (Steph.) Grolle		Cryptochila	nigrescens		(Steph.) Grolle	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001472	genus	Cryptogonium Mitt.	Cryptogonium				Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003881	species	Cryptogonium hampeanum (Müll.Hal.) Hampe		Cryptogonium	hampeanum		(Müll.Hal.) Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002424	species	Cryptogonium phyllogonioides (Sull.) Isov.		Cryptogonium	phyllogonioides		(Sull.) Isov.	botanical	
https://id.biodiversity.org.au/name/ausmoss/8300881	genus	Cryptoplagiochila S.D.F.Patzak, M.A.M.Renner & Heinrichs	Cryptoplagiochila				S.D.F.Patzak, M.A.M.Renner & Heinrichs	botanical	
https://id.biodiversity.org.au/name/ausmoss/8300982	species	Cryptoplagiochila radiculosa (Mitt.) S.D.F.Patzak, M.A.M.Renner & Heinrichs		Cryptoplagiochila	radiculosa		(Mitt.) S.D.F.Patzak, M.A.M.Renner & Heinrichs	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001473	genus	Ctenidium (Schimp.) Mitt.	Ctenidium				(Schimp.) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002425	species	Ctenidium pubescens (Hook.f. & Wilson) Broth.		Ctenidium	pubescens		(Hook.f. & Wilson) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/51257865	genus	Cumulolejeunea R.L.Zhu & L.Shu	Cumulolejeunea				R.L.Zhu & L.Shu	botanical	
https://id.biodiversity.org.au/name/ausmoss/51257871	species	Cumulolejeunea ocellata (Herzog) R.L.Zhu & L.Shu		Cumulolejeunea	ocellata		(Herzog) R.L.Zhu & L.Shu	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001639	genus	Cupressina Müll.Hal.	Cupressina				Müll.Hal.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10003882	species	Cupressina leptomyura Paris		Cupressina	leptomyura		Paris	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/135193	genus	Cuspidatula Steph.	Cuspidatula				Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/135194	species	Cuspidatula monodon (Taylor ex Lehm.) Steph.		Cuspidatula	monodon		(Taylor ex Lehm.) Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/191324	genus	Cyanolophocolea (R.M.Schust.) R.M.Schust.	Cyanolophocolea				(R.M.Schust.) R.M.Schust.	botanical	
https://id.biodiversity.org.au/name/ausmoss/191326	species	Cyanolophocolea echinella (Lindenb. & Gottsche) R.M.Schust.		Cyanolophocolea	echinella		(Lindenb. & Gottsche) R.M.Schust.	botanical	
https://id.biodiversity.org.au/name/ausmoss/209682	family	Cyathodiaceae Stotler & Crand.-Stotl.	Cyathodiaceae				Stotler & Crand.-Stotl.	botanical	
https://id.biodiversity.org.au/name/ausmoss/163281	genus	Cyathodium Kunze ex Lehm.	Cyathodium				Kunze ex Lehm.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210307	species	Cyathodium cavernarum Kunze ex Lehm.		Cyathodium	cavernarum		Kunze ex Lehm.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001377	genus	Cyathophorum P.Beauv.	Cyathophorum				P.Beauv.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002071	species	Cyathophorum bulbosum (Hedw.) Müll.Hal.		Cyathophorum	bulbosum		(Hedw.) Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006671	variety	Cyathophorum bulbosum var. minus (Hook.f. & Wilson) Paris		Cyathophorum	bulbosum	minus	(Hook.f. & Wilson) Paris	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003883	species	Cyathophorum densirete Broth.		Cyathophorum	densirete		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003884	species	Cyathophorum minus (Hook.f. & Wilson) M.Fleisch.		Cyathophorum	minus		(Hook.f. & Wilson) M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003885	species	Cyathophorum pennatum (Labill.) Brid.		Cyathophorum	pennatum		(Labill.) Brid.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10006723	variety	Cyathophorum pennatum var. minus (Hook.f. & Wilson) Wilson		Cyathophorum	pennatum	minus	(Hook.f. & Wilson) Wilson	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003886	species	Cyathophorum pteridioides P.Beauv.		Cyathophorum	pteridioides		P.Beauv.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10001474	genus	Cyclodictyon Mitt.	Cyclodictyon				Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002958	species	Cyclodictyon blumeanum (Müll.Hal.) Kuntze		Cyclodictyon	blumeanum		(Müll.Hal.) Kuntze	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003887	species	Cyclodictyon karstenianum (Broth. & Geh.) Broth.		Cyclodictyon	karstenianum		(Broth. & Geh.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002426	species	Cyclodictyon lepidum (Mitt.) Broth. & Watts		Cyclodictyon	lepidum		(Mitt.) Broth. & Watts	botanical	
https://id.biodiversity.org.au/name/ausmoss/130218	genus	Cyclolejeunea A.Evans	Cyclolejeunea				A.Evans	botanical	
https://id.biodiversity.org.au/name/ausmoss/122352	genus	Cylindrocolea R.M.Schust.	Cylindrocolea				R.M.Schust.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001640	genus	Cylindrothecium Bruch & Schimp.	Cylindrothecium				Bruch & Schimp.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003888	species	Cylindrothecium daemeli Paris		Cylindrothecium	daemeli		Paris	botanical	nom. inval., nom. nud.
