scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/ausmoss/10002630	Kindbergia praelonga (Hedw.) Ochyra	https://id.biodiversity.org.au/name/ausmoss/10006251	Hypnum praelongum Hedw.
https://id.biodiversity.org.au/name/ausmoss/210616	Kurzia brevicalycina (Steph.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210610	Lepidozia brevicalycina Steph.
https://id.biodiversity.org.au/name/ausmoss/210617	Kurzia calcarata (Steph.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210611	Lepidozia calcarata Steph.
https://id.biodiversity.org.au/name/ausmoss/120724	Kurzia compacta (Steph.) Grolle	https://id.biodiversity.org.au/name/ausmoss/155293	Lepidozia compacta Steph.
https://id.biodiversity.org.au/name/ausmoss/121915	Kurzia cucullifolia (Steph.) R.M.Schust.	https://id.biodiversity.org.au/name/ausmoss/210627	Lepidozia cucullifolia Steph.
https://id.biodiversity.org.au/name/ausmoss/210618	Kurzia dendroides (Carrington & Pearson) Grolle	https://id.biodiversity.org.au/name/ausmoss/210629	Lembidium dendroides Carrington & Pearson
https://id.biodiversity.org.au/name/ausmoss/120784	Kurzia hippurioides (Hook.f. & Taylor) Grolle	https://id.biodiversity.org.au/name/ausmoss/210605	Jungermannia hippuroides Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/210641	Kurzia lateconica (Steph.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210635	Lepidozia lateconica Steph.
https://id.biodiversity.org.au/name/ausmoss/139049	Kurzia reversa (Carrington & Pearson) Grolle	https://id.biodiversity.org.au/name/ausmoss/210645	Lepidozia reversa Carrington & Pearson
https://id.biodiversity.org.au/name/ausmoss/210642	Kurzia saddlensis (Besch. & C.Massal.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210648	Lepidozia saddlensis Besch. & C.Massal.
https://id.biodiversity.org.au/name/ausmoss/138468	Kurzia setiformis (De Not.) J.J.Engel & R.M.Schust.	https://id.biodiversity.org.au/name/ausmoss/210652	Lepidozia setiformis De Not.
https://id.biodiversity.org.au/name/ausmoss/167012	Kurzia sexfida (Steph.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210655	Lepidozia sexfida Steph.
https://id.biodiversity.org.au/name/ausmoss/242610	Kurzia tasmanica (Steph.) E.D.Cooper	https://id.biodiversity.org.au/name/ausmoss/210950	Lepidozia tasmanica Steph.
https://id.biodiversity.org.au/name/ausmoss/121919	Kurzia tenax (Grev.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210664	Jungermannia tenax Grev.
https://id.biodiversity.org.au/name/ausmoss/210672	Kurzia trilobata (R.M.Schust.) R.M.Schust.	https://id.biodiversity.org.au/name/ausmoss/210639	Kurzia quadriseta var. trilobata R.M.Schust.
https://id.biodiversity.org.au/name/ausmoss/210644	Kurzia verticellata (Carrington) Grolle	https://id.biodiversity.org.au/name/ausmoss/210675	Lepidozia verticellata Carrington
https://id.biodiversity.org.au/name/ausmoss/10004707	Lasia subproducta Müll.Hal. ex Geh.	https://id.biodiversity.org.au/name/ausmoss/10004122	Dusenia subproducta Müll.Hal.
https://id.biodiversity.org.au/name/ausmoss/208325	Leiocolea (Mull.Frib.) H.Buch	https://id.biodiversity.org.au/name/ausmoss/237630	Lophozia subg. Leiocolea Mull.Frib.
https://id.biodiversity.org.au/name/ausmoss/210797	Leioscyphus chiloscyphoides (Lindenb.) Mitt.	https://id.biodiversity.org.au/name/ausmoss/210825	Plagiochila chiloscyphoides Lindenb.
https://id.biodiversity.org.au/name/ausmoss/210796	Leioscyphus chiloscyphoideus (Lindenb.) Mitt.	https://id.biodiversity.org.au/name/ausmoss/210825	Plagiochila chiloscyphoides Lindenb.
https://id.biodiversity.org.au/name/ausmoss/10004709	Leiotheca incurvifolia (Hook. & Grev.) Brid.	https://id.biodiversity.org.au/name/ausmoss/10005036	Orthotrichum incurvifolium Hook. & Grev.
https://id.biodiversity.org.au/name/ausmoss/10004710	Leiotheca involutifolia (Hook. & Grev.) Brid.	https://id.biodiversity.org.au/name/ausmoss/10005037	Orthotrichum involutifolium Hook. & Grev.
https://id.biodiversity.org.au/name/ausmoss/10004711	Leiotheca microstoma (Hook. & Grev.) Brid.	https://id.biodiversity.org.au/name/ausmoss/10005042	Orthotrichum microstomum Hook. & Grev.
https://id.biodiversity.org.au/name/ausmoss/10005960	Leiotheca prorepens (Hook.) Brid.	https://id.biodiversity.org.au/name/ausmoss/10006306	Orthotrichum prorepens Hook.
https://id.biodiversity.org.au/name/ausmoss/210679	Lejeunea angusta (Lehm. & Lindenb.) Mont.	https://id.biodiversity.org.au/name/ausmoss/210676	Jungermannia angusta Lehm. & Lindenb.
https://id.biodiversity.org.au/name/ausmoss/155394	Lejeunea armitii (Steph.) Steph.	https://id.biodiversity.org.au/name/ausmoss/210680	Eulejeunea armitii Steph.
https://id.biodiversity.org.au/name/ausmoss/121290	Lejeunea catanduana (Steph.) H.A.Mill.	https://id.biodiversity.org.au/name/ausmoss/210681	Microlejeunea catanduana Steph.
https://id.biodiversity.org.au/name/ausmoss/194660	Lejeunea cucullata (Reinw., Blume & Nees) Nees	https://id.biodiversity.org.au/name/ausmoss/210895	Jungermannia cucullata Reinw., Blume & Nees
https://id.biodiversity.org.au/name/ausmoss/122607	Lejeunea cuspidistipula (Steph.) Steph.	https://id.biodiversity.org.au/name/ausmoss/210682	Eulejeunea cuspidistipula Steph.
https://id.biodiversity.org.au/name/ausmoss/125360	Lejeunea exilis (Reinw., Blume & Nees) Grolle	https://id.biodiversity.org.au/name/ausmoss/210709	Jungermannia exilis Reinw., Blume & Nees
https://id.biodiversity.org.au/name/ausmoss/125345	Lejeunea flava (Sw.) Nees	https://id.biodiversity.org.au/name/ausmoss/170011	Jungermannia flava Sw.
https://id.biodiversity.org.au/name/ausmoss/241888	Lejeunea gracilipes (Taylor) Spruce	https://id.biodiversity.org.au/name/ausmoss/241890	Omphalanthus gracilipes Taylor
https://id.biodiversity.org.au/name/ausmoss/210462	Lejeunea latitans (Hook.f. & Taylor) Hook.f. & Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210461	Jungermannia latitans Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/121289	Lejeunea lumbricoides (Nees) Nees	https://id.biodiversity.org.au/name/ausmoss/241891	Jungermannia lumbricoides Nees
https://id.biodiversity.org.au/name/ausmoss/210125	Lejeunea mimosa (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210124	Jungermannia mimosa Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/137724	Lejeunea patersonii (Steph.) Steph.	https://id.biodiversity.org.au/name/ausmoss/226971	Eulejeunea patersonii Steph.
https://id.biodiversity.org.au/name/ausmoss/122140	Lejeunea primordialis (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210713	Jungermannia primordialis Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/210720	Lejeunea reflexistipula (Lehm. & Lindenb.) Lehm. & Lindenb. ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210724	Jungermannia reflexistipula Lehm. & Lindenb.
https://id.biodiversity.org.au/name/ausmoss/125344	Lejeunea sordida (Nees) Mont.	https://id.biodiversity.org.au/name/ausmoss/210711	Jungermannia sordida Nees
https://id.biodiversity.org.au/name/ausmoss/210712	Lejeunea thymifolia (Nees) Mont.	https://id.biodiversity.org.au/name/ausmoss/210710	Jungermannia thymifolia Nees
https://id.biodiversity.org.au/name/ausmoss/210721	Lejeunea wallichiana (Lehm.) Lehm.	https://id.biodiversity.org.au/name/ausmoss/210725	Jungermannia wallichiana Lehm.
https://id.biodiversity.org.au/name/ausmoss/210728	Lejeunea wattsiana (Steph.) H.A.Mill., Bonner & Bischl.	https://id.biodiversity.org.au/name/ausmoss/210708	Microlejeunea wattsiana Steph.
https://id.biodiversity.org.au/name/ausmoss/210669	Lembidium tenax (Grev.) Steph.	https://id.biodiversity.org.au/name/ausmoss/210664	Jungermannia tenax Grev.
https://id.biodiversity.org.au/name/ausmoss/10004713	Lembophyllum chlamydophyllum (Hook.f. & Wilson) Paris	https://id.biodiversity.org.au/name/ausmoss/10004505	Hypnum chlamydophyllum Hook.f. & Wilson
https://id.biodiversity.org.au/name/ausmoss/10004714	Lembophyllum chlorocladon (Müll.Hal.) Paris	https://id.biodiversity.org.au/name/ausmoss/10004506	Hypnum chlorocladum Müll.Hal.
https://id.biodiversity.org.au/name/ausmoss/10003183	Lembophyllum clandestinum (Hook.f. & Wilson) Lindb. ex Paris	https://id.biodiversity.org.au/name/ausmoss/10004507	Hypnum clandestinum Hook.f. & Wilson
https://id.biodiversity.org.au/name/ausmoss/10006668	Lembophyllum clandestinum var. divulsum (Hook.f. & Wilson) Sainsbury	https://id.biodiversity.org.au/name/ausmoss/10004526	Hypnum divulsum Hook.f. & Wilson
https://id.biodiversity.org.au/name/ausmoss/10004715	Lembophyllum cochlearifolium (Schwägr.) Lindb.	https://id.biodiversity.org.au/name/ausmoss/10004508	Hypnum cochlearifolium Schwägr.
https://id.biodiversity.org.au/name/ausmoss/10006767	Lembophyllum cochlearifolium var. minus Paris	https://id.biodiversity.org.au/name/ausmoss/10006758	Hypnum cochlearifolium var. minus Hampe
https://id.biodiversity.org.au/name/ausmoss/10003244	Lembophyllum divulsum (Hook.f. & Wilson) Lindb.	https://id.biodiversity.org.au/name/ausmoss/10004526	Hypnum divulsum Hook.f. & Wilson
https://id.biodiversity.org.au/name/ausmoss/10006579	Lembophyllum divulsum var. clandestinum (Hook.f. & Wilson) Wijk & Margad.	https://id.biodiversity.org.au/name/ausmoss/10004507	Hypnum clandestinum Hook.f. & Wilson
https://id.biodiversity.org.au/name/ausmoss/10004716	Lembophyllum vagum (Müll.Hal.) Lindb.	https://id.biodiversity.org.au/name/ausmoss/10004642	Hypnum vagum Hornsch. ex Müll.Hal.
https://id.biodiversity.org.au/name/ausmoss/210733	Leperoma scolopendra (Hook.) Mitt.	https://id.biodiversity.org.au/name/ausmoss/210731	Jungermannia scolopendra Hook.
https://id.biodiversity.org.au/name/ausmoss/136743	Lepicolea attenuata (Mitt.) Steph.	https://id.biodiversity.org.au/name/ausmoss/210705	Sendtnera attenuata Mitt.
https://id.biodiversity.org.au/name/ausmoss/138471	Lepicolea ochroleuca (Spreng.) Spruce	https://id.biodiversity.org.au/name/ausmoss/210734	Jungermannia ochroleuca Spreng.
https://id.biodiversity.org.au/name/ausmoss/136442	Lepicolea scolopendra (Hook.) Dumort. ex Trevis.	https://id.biodiversity.org.au/name/ausmoss/210731	Jungermannia scolopendra Hook.
https://id.biodiversity.org.au/name/ausmoss/209873	Lepidogyna hodgsoniae (Grolle) R.M.Schust.	https://id.biodiversity.org.au/name/ausmoss/135847	Lepidolaena hodgsoniae Grolle
https://id.biodiversity.org.au/name/ausmoss/199140	Lepidolaena brachyclada (Taylor ex Lehm.) Trevis.	https://id.biodiversity.org.au/name/ausmoss/210726	Frullania brachyclada Taylor ex Lehm.
https://id.biodiversity.org.au/name/ausmoss/147517	Lepidolaena clavigera (Hook.) Dumort. ex Trevis.	https://id.biodiversity.org.au/name/ausmoss/210741	Jungermannia clavigera Hook.
https://id.biodiversity.org.au/name/ausmoss/164309	Lepidolaena fissistipula (Steph.) Grolle	https://id.biodiversity.org.au/name/ausmoss/210747	Frullania fissistipula Steph.
https://id.biodiversity.org.au/name/ausmoss/138680	Lepidolaena magellanica (Lam.) A.Evans	https://id.biodiversity.org.au/name/ausmoss/169165	Jungermannia magellanica Lam.
