taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/ausmoss/10023374	Bartramia fragilis Mitt.	taxonomic synonym	Bartramia robusta Hook.f. & Wilson
https://id.biodiversity.org.au/instance/ausmoss/10023355	Bartramia acerosa Müll.Hal. & Hampe	taxonomic synonym	Bartramia robusta Hook.f. & Wilson
https://id.biodiversity.org.au/instance/ausmoss/10022604	Bartramia bogongia Catches.	taxonomic synonym	Bartramia subsymmetrica Cardot
https://id.biodiversity.org.au/instance/ausmoss/10024706	Philonotis timmioides Müll.Hal.	nomenclatural synonym	Bartramia timmioides Müll.Hal.
https://id.biodiversity.org.au/instance/ausmoss/10152937	Bartramia commutata Hampe	taxonomic synonym	Breutelia affinis (Hook.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023362	Bartramia campbelliana Müll.Hal.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023364	Bartramia comiramea Müll.Hal.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023367	Bartramia crassa Hook.f. & Wilson	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023366	Bartramia comosa Mitt.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023370	Bartramia divaricata Mitt.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023383	Bartramia reflexa Müll.Hal.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023386	Bartramia sieberi Hornsch. ex Müll.Hal.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023422	Breutelia fuscoaurea Broth.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023423	Breutelia reflexa Müll.Hal. ex Geh.	taxonomic synonym	Breutelia pendula (Sm.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023358	Bartramia atrata Müll.Hal.	taxonomic synonym	Breutelia pseudophilonotis (Müll.Hal.) Watts & Whitel.
https://id.biodiversity.org.au/instance/ausmoss/10023416	Breutelia atrata Watts & Whitel.	taxonomic synonym	Breutelia pseudophilonotis (Müll.Hal.) Watts & Whitel.
https://id.biodiversity.org.au/instance/ausmoss/10024054	Glyphocarpa rostrata Hampe	taxonomic synonym	Conostomum curvirostrum (Mitt.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10024058	Glyphocarpus rostratus Kindb.	taxonomic synonym	Conostomum curvirostrum (Mitt.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10023385	Bartramia rostrata Mitt.	taxonomic synonym	Conostomum curvirostrum (Mitt.) Mitt.
https://id.biodiversity.org.au/instance/ausmoss/10025368	Conostomum giganteum E.B.Bartram & Dixon	taxonomic synonym	Conostomum pentastichum (Brid.) Lindb.
https://id.biodiversity.org.au/instance/ausmoss/10023359	Bartramia australis Mitt.	taxonomic synonym	Conostomum pentastichum (Brid.) Lindb.
https://id.biodiversity.org.au/instance/ausmoss/10023704	Conostomum australe Sw.	taxonomic synonym	Conostomum pentastichum (Brid.) Lindb.
https://id.biodiversity.org.au/instance/ausmoss/10023390	Bartramidula pusilla var. weymouthii Rodway	taxonomic synonym	Philonotis australiensis D.G.Griffin & W.R.Buck
https://id.biodiversity.org.au/instance/ausmoss/10023391	Bartramidula weymouthii Broth. ex Weymouth	taxonomic synonym	Philonotis australiensis D.G.Griffin & W.R.Buck
https://id.biodiversity.org.au/instance/ausmoss/10024699	Philonotis imbricatula Mitt.	taxonomic synonym	Philonotis hastata (Duby) Wijk & Margad.
https://id.biodiversity.org.au/instance/ausmoss/10025456	Philonotula jardinii Besch.	taxonomic synonym	Philonotis hastata (Duby) Wijk & Margad.
https://id.biodiversity.org.au/instance/ausmoss/10025457	Bartramia laxissima Müll.Hal.	taxonomic synonym	Philonotis hastata (Duby) Wijk & Margad.
https://id.biodiversity.org.au/instance/ausmoss/10025393	Philonotis glaucescens Müll.Hal. ex Watts & Whitel.	taxonomic synonym	Philonotis scabrifolia (Hook.f. & Wilson) Braithw.
https://id.biodiversity.org.au/instance/ausmoss/10023357	Bartramia appressa Hook.f. & Wilson	taxonomic synonym	Philonotis scabrifolia (Hook.f. & Wilson) Braithw.
